g,i,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland
DAP131,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.083923885,8508.499999999998,1.15,0.0
DAP131,CORN,2014,678,593,162,0,1122,74,1196,1.8687501569999998,200.2,4.68,64.45943154
DAP131,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP131,CUCUR,2014,624,3340,3581,0,7603,145,7748,1.8852459940000001,345.35500999999994,42.0,0.0
DAP131,DRYBN,2014,299,519,358,0,1194,36,1230,1.702099738,1382.71133,1.34,0.0
DAP131,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP131,GRAIN,2014,317,319,135,0,614,188,801,0.43337286700000005,235.235,3.28,78.33919005
DAP131,ONGAR,2014,416,3216,1228,0,4900,187,5087,1.4957349080000002,272.28201,17.34,0.0
DAP131,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.184728218,3820.817,2.1,0.0
DAP131,OTHFLD,2014,155,293,86,0,652,17,669,3.1161745410000004,41.041000000000004,13.72,0.0
DAP131,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.50866978,3030.9979699999994,1.83,0.0
DAP131,PASTR,2014,245,139,190,0,519,148,666,4.643786792,105.105,3.355,0.0
DAP131,POTATO,2014,583,2266,407,0,3187,268,3455,1.6592847769999999,552.5519999999998,19.41,0.0
DAP131,PRTOM,2014,582,1588,758,0,2987,185,3172,1.9569763569999998,83.08299999999998,44.79,0.0
DAP131,RICE,2014,550,819,318,0,1769,68,1837,3.1369094489999996,400.4,4.74,528.057551
DAP131,SAFLR,2014,123,192,43,0,341,28,369,1.068963255,520.6000799999998,1.57,0.0
DAP131,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP131,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.302832215,649.6489999999999,3.9,0.0
DAP131,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.460587332,590.5899999999998,8.0,654.1941944
DAP132,ALFAL,2014,553,527,276,0,1182,608,1790,4.361781801,243.02278,5.86,2539.1084769999998
DAP132,ALPIS,2014,1092,1642,760,390,2820,1314,4133,4.630103991,5879.7338599999985,0.7,0.0
DAP132,CORN,2014,678,593,162,0,1122,74,1196,2.308636312,200.2,4.68,1078.61942
DAP132,COTTN,2014,567,886,152,0,1339,524,1862,3.576385485,2223.2209999999995,0.78,0.0
DAP132,CUCUR,2014,624,3340,3581,0,7603,145,7748,3.062860616,345.35500999999994,42.0,0.0
DAP132,DRYBN,2014,299,519,358,0,1194,36,1230,2.082913125,1194.13294,1.28,48.65179994
DAP132,FRTOM,2014,402,1399,4793,0,6641,90,6731,1.897901056,563.563,16.11,0.0
DAP132,GRAIN,2014,317,319,135,0,614,188,801,1.15262143,231.59136,2.75,561.1049892000001
DAP132,ONGAR,2014,416,3216,1228,0,4900,187,5087,3.624680148,272.28201,17.34,0.0
DAP132,OTHDEC,2014,1450,1648,1927,536,4047,1746,5793,3.308522603,3497.494,1.38,71.50115765
DAP132,OTHFLD,2014,155,293,86,0,652,17,669,2.329039149,34.724689999999995,13.22,179.27320580000003
DAP132,OTHTRK,2014,617,5261,514,0,6015,822,6836,2.719938593,3030.9979699999994,1.83,0.17705760199999998
DAP132,PASTR,2014,245,139,190,0,519,148,666,4.648670527,105.105,3.355,7044.162294
DAP132,POTATO,2014,583,2266,407,0,3187,268,3455,3.0948678610000004,552.5519999999998,19.41,0.0
DAP132,PRTOM,2014,582,1588,758,0,2987,185,3172,3.051266783,83.64356,46.39,0.0
DAP132,RICE,2014,550,819,318,0,1769,68,1837,3.0531521510000004,413.413,4.49,0.0
DAP132,SAFLR,2014,123,192,43,0,341,28,369,1.397524772,521.61109,0.97,0.0
DAP132,SBEET,2014,374,725,344,0,1567,0,1567,3.7538385830000003,43.04299999999999,44.2,0.0
DAP132,SUBTRP,2014,794,875,2275,283,3525,980,4471,3.551614243,1301.77047,1.31,14.01273029
DAP132,VINE,2014,1664,1075,1662,1241,3476,2220,5695,2.643667809,766.8961299999999,5.25,0.0
DAP001,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,188.87,6.67,0.0
DAP001,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,6946.86,0.96,0.0
DAP001,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,0.0
DAP001,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP001,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP001,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1543.0,1.25,0.0
DAP001,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,495.0,11.8,0.0
DAP001,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,229.11,3.09,291.3364989
DAP001,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP001,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,2283.74,2.18,0.0
DAP001,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,45.07,14.92,0.0
DAP001,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP001,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,0.0
DAP001,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP001,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,82.95,46.37,0.0
DAP001,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,390.89,4.6,0.0
DAP001,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,512.4,1.18,0.0
DAP001,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP001,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,519.85,5.83,0.0
DAP001,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,576.15,6.23,0.0
DAP002,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,188.87,6.67,1445.962985
DAP002,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,6946.86,0.96,0.0
DAP002,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,2987.560056
DAP002,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP002,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP002,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1543.0,1.25,0.0
DAP002,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,495.0,11.8,0.0
DAP002,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,229.11,3.09,216.5532125
DAP002,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP002,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,2283.74,2.18,0.0
DAP002,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,45.07,14.92,0.0
DAP002,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP002,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,0.0
DAP002,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP002,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,82.95,46.37,241.0886943
DAP002,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,390.89,4.6,0.0
DAP002,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,512.4,1.18,0.0
DAP002,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP002,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,519.85,5.83,0.0
DAP002,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,576.15,6.23,0.0
DAP003,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,218.41,5.12,21.40793432
DAP003,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,5549.0,0.86,0.0
DAP003,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,0.0
DAP003,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP003,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP003,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1307.0,1.17,0.0
DAP003,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,568.15,17.24,0.0
DAP003,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,164.58,1.76,0.0
DAP003,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP003,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,3145.43,2.08,0.0
DAP003,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,38.54,17.46,0.0
DAP003,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP003,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,1828.980209
DAP003,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP003,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,80.53,55.85,0.0
DAP003,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,391.64,4.33,0.0
DAP003,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,509.86,1.28,0.0
DAP003,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP003,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,683.85,2.22,0.0
DAP003,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,874.02,4.44,0.0
DAP004,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,218.41,5.12,0.0
DAP004,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,5549.0,0.86,0.0
DAP004,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,0.0
DAP004,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP004,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP004,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1307.0,1.17,0.0
DAP004,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,568.15,17.24,0.0
DAP004,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,164.58,1.76,0.0
DAP004,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP004,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,3145.43,2.08,0.0
DAP004,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,38.54,17.46,0.0
DAP004,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP004,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,0.0
DAP004,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP004,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,80.53,55.85,0.0
DAP004,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,391.64,4.33,0.0
DAP004,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,509.86,1.28,0.0
DAP004,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP004,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,683.85,2.22,0.0
DAP004,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,874.02,4.44,0.0
DAP005,ALFAL,2015,553,527,276,0,1182,608,1790,4.414716134,188.87,6.67,0.0
DAP005,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.126658668,6946.86,0.96,0.0
DAP005,CORN,2015,678,593,162,0,1122,74,1196,1.862039009,146.0,5.01,706.1625541
DAP005,COTTN,2015,567,886,152,0,1339,524,1862,3.518890372,2221.0,0.78,0.0
DAP005,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8783002519999998,363.63,33.42,0.0
DAP005,DRYBN,2015,299,519,358,0,1194,36,1230,1.688926816,1543.0,1.25,0.0
DAP005,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,495.0,11.8,0.0
DAP005,GRAIN,2015,317,319,135,0,614,188,801,0.405584193,229.11,3.09,514.7581723999999
DAP005,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.495176709,197.15,19.82,0.0
DAP005,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.237341939,2283.74,2.18,5.619273282999999
DAP005,OTHFLD,2015,155,293,86,0,652,17,669,3.1410441330000003,45.07,14.92,0.0
DAP005,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.54354089,4029.0,2.88,0.0
DAP005,PASTR,2015,245,139,190,0,519,148,666,4.6813515180000005,129.0,3.08,0.0
DAP005,POTATO,2015,583,2266,407,0,3187,268,3455,1.6703524109999999,731.66,21.24,0.0
DAP005,PRTOM,2015,582,1588,758,0,2987,185,3172,1.947230153,82.95,46.37,0.0
DAP005,RICE,2015,550,819,318,0,1769,68,1837,3.14785241,390.89,4.6,0.0
DAP005,SAFLR,2015,123,192,43,0,341,28,369,1.073890704,512.4,1.18,0.0
DAP005,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP005,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.309512675,519.85,5.83,0.0
DAP005,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.490932083,576.15,6.23,0.0
DAP006,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,218.41,5.12,2.164582856
DAP006,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,5549.0,0.86,0.0
DAP006,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,119.5542523
DAP006,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP006,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP006,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1307.0,1.17,0.0
DAP006,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,568.15,17.24,0.0
DAP006,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,164.58,1.76,72.97705095
DAP006,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP006,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,3145.43,2.08,0.0
DAP006,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,38.54,17.46,0.0
DAP006,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,80.82545861
DAP006,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,86.16640437
DAP006,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP006,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,80.53,55.85,0.0
DAP006,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,391.64,4.33,0.0
DAP006,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,509.86,1.28,0.0
DAP006,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP006,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,683.85,2.22,0.0
DAP006,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,874.02,4.44,80.43553411
DAP007,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,188.87,6.67,174.24233700000002
DAP007,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,6946.86,0.96,0.0
DAP007,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,4365.59957
DAP007,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP007,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP007,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1543.0,1.25,0.0
DAP007,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,495.0,11.8,0.0
DAP007,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,229.11,3.09,232.9023549
DAP007,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP007,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,2283.74,2.18,0.0
DAP007,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,45.07,14.92,0.0
DAP007,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP007,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,0.0
DAP007,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP007,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,82.95,46.37,0.0
DAP007,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,390.89,4.6,0.0
DAP007,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,512.4,1.18,0.0
DAP007,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP007,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,519.85,5.83,0.0
DAP007,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,576.15,6.23,0.0
DAP008,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,188.87,6.67,601.3227662
DAP008,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,6946.86,0.96,0.0
DAP008,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,770.381267
DAP008,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP008,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,115.61299840000002
DAP008,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1543.0,1.25,0.0
DAP008,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,495.0,11.8,0.0
DAP008,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,229.11,3.09,184.717653
DAP008,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP008,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,2283.74,2.18,138.93088269999998
DAP008,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,45.07,14.92,0.0
DAP008,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,5.956472787999999
DAP008,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,90.41047229
DAP008,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP008,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,82.95,46.37,690.1181609
DAP008,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,390.89,4.6,290.31363569999996
DAP008,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,512.4,1.18,0.0
DAP008,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP008,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,519.85,5.83,0.0
DAP008,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,576.15,6.23,488.0217767
DAP009,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,218.41,5.12,52.60292494
DAP009,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,5549.0,0.86,0.0
DAP009,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,223.79258969999998
DAP009,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP009,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP009,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1307.0,1.17,0.0
DAP009,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,568.15,17.24,0.0
DAP009,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,164.58,1.76,0.0
DAP009,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP009,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,3145.43,2.08,0.0
DAP009,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,38.54,17.46,0.0
DAP009,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP009,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,875.4633848999999
DAP009,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP009,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,80.53,55.85,0.0
DAP009,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,391.64,4.33,0.0
DAP009,SAFLR,2015,123,192,43,0,341,28,369,1.068963255,509.86,1.28,0.0
DAP009,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP009,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.302832215,683.85,2.22,0.0
DAP009,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.460587332,874.02,4.44,0.0
DAP010,ALFAL,2015,553,527,276,0,1182,608,1790,4.361771624,171.8,5.91,2502.729355
DAP010,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.631040968,5549.0,0.86,0.0
DAP010,CORN,2015,678,593,162,0,1122,74,1196,2.30865375,146.0,5.01,6000.150503
DAP010,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP010,CUCUR,2015,624,3340,3581,0,7603,145,7748,3.063539055,363.63,33.42,0.0
DAP010,DRYBN,2015,299,519,358,0,1194,36,1230,2.082948344,1307.0,1.17,0.0
DAP010,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,87.12,21.11,0.0
DAP010,GRAIN,2015,317,319,135,0,614,188,801,1.152820207,187.81,3.0,310.632211
DAP010,ONGAR,2015,416,3216,1228,0,4900,187,5087,3.6247793710000002,197.15,19.82,0.0
DAP010,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.308391849,1943.92,2.29,148.64739790000002
DAP010,OTHFLD,2015,155,293,86,0,652,17,669,2.329128241,32.01,20.0,0.0
DAP010,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.720162383,4029.0,2.88,129.05534640000002
DAP010,PASTR,2015,245,139,190,0,519,148,666,4.648426015,129.0,3.08,144.8761024
DAP010,POTATO,2015,583,2266,407,0,3187,268,3455,3.0958333330000003,731.66,21.24,0.0
DAP010,PRTOM,2015,582,1588,758,0,2987,185,3172,3.0514996780000003,79.4,37.19,371.9118779
DAP010,RICE,2015,550,819,318,0,1769,68,1837,3.053119693,391.64,4.33,0.0
DAP010,SAFLR,2015,123,192,43,0,341,28,369,1.396679049,514.84,1.3,16.81502506
DAP010,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP010,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.55169305,1083.0,3.56,0.0
DAP010,VINE,2015,1664,1075,1662,1241,3476,2220,5695,2.642979671,577.18,7.12,951.7337697
DAP011,ALFAL,2015,553,527,276,0,1182,608,1790,4.886844938,218.41,5.12,0.0
DAP011,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.631040968,5549.0,0.86,0.0
DAP011,CORN,2015,678,593,162,0,1122,74,1196,2.474909857,146.0,5.01,0.0
DAP011,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP011,CUCUR,2015,624,3340,3581,0,7603,145,7748,2.402162295,363.63,33.42,0.0
DAP011,DRYBN,2015,299,519,358,0,1194,36,1230,2.171594682,1307.0,1.17,0.0
DAP011,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,568.15,17.24,0.0
DAP011,GRAIN,2015,317,319,135,0,614,188,801,1.185953339,164.58,1.76,0.0
DAP011,ONGAR,2015,416,3216,1228,0,4900,187,5087,3.23490065,197.15,19.82,0.0
DAP011,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,4.21,3145.43,2.08,0.0
DAP011,OTHFLD,2015,155,293,86,0,652,17,669,2.9428367069999997,38.54,17.46,0.0
DAP011,OTHTRK,2015,617,5261,514,0,6015,822,6836,1.51,4029.0,2.88,0.0
DAP011,PASTR,2015,245,139,190,0,519,148,666,4.62,129.0,3.08,0.0
DAP011,POTATO,2015,583,2266,407,0,3187,268,3455,2.144422572,731.66,21.24,0.0
DAP011,PRTOM,2015,582,1588,758,0,2987,185,3172,2.617074417,80.53,55.85,0.0
DAP011,RICE,2015,550,819,318,0,1769,68,1837,3.056154098,391.64,4.33,0.0
DAP011,SAFLR,2015,123,192,43,0,341,28,369,1.847863759,509.86,1.28,0.0
DAP011,SBEET,2015,374,725,344,0,1567,0,1567,3.7538385830000003,43.0,44.2,0.0
DAP011,SUBTRP,2015,794,875,2275,283,3525,980,4471,3.626041763,683.85,2.22,0.0
DAP011,VINE,2015,1664,1075,1662,1241,3476,2220,5695,1.19,874.02,4.44,0.0
DAP012,ALFAL,2015,553,527,276,0,1182,608,1790,4.414817076,218.41,5.12,1996.5088280000002
DAP012,ALPIS,2015,1092,1642,760,390,2820,1314,4133,4.083923885,5549.0,0.86,0.0
DAP012,CORN,2015,678,593,162,0,1122,74,1196,1.8687501569999998,146.0,5.01,499.86907790000004
DAP012,COTTN,2015,567,886,152,0,1339,524,1862,3.576385485,2221.0,0.78,0.0
DAP012,CUCUR,2015,624,3340,3581,0,7603,145,7748,1.8852459940000001,363.63,33.42,0.0
DAP012,DRYBN,2015,299,519,358,0,1194,36,1230,1.702099738,1307.0,1.17,0.0
DAP012,FRTOM,2015,402,1399,4793,0,6641,90,6731,1.897901056,568.15,17.24,0.0
DAP012,GRAIN,2015,317,319,135,0,614,188,801,0.43337286700000005,164.58,1.76,338.60917539999997
DAP012,ONGAR,2015,416,3216,1228,0,4900,187,5087,1.4957349080000002,197.15,19.82,0.0
DAP012,OTHDEC,2015,1450,1648,1927,536,4047,1746,5793,3.184728218,3145.43,2.08,0.0
DAP012,OTHFLD,2015,155,293,86,0,652,17,669,3.1161745410000004,38.54,17.46,0.0
DAP012,OTHTRK,2015,617,5261,514,0,6015,822,6836,2.50866978,4029.0,2.88,0.0
DAP012,PASTR,2015,245,139,190,0,519,148,666,4.643786792,129.0,3.08,711.6554245
DAP012,POTATO,2015,583,2266,407,0,3187,268,3455,1.6592847769999999,731.66,21.24,0.0
DAP012,PRTOM,2015,582,1588,758,0,2987,185,3172,1.9569763569999998,80.53,55.85,678.9878981
DAP012,RICE,2015,550,819,318,0,1769,68,1837,3.1369094489999996,391.64,4.33,0.0
