,i,g,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_param,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
7,PASTR,DAP051,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,106.387,3.3550000000000004,149.2142224575,10.0,0.17,0.51,135.48192429729374,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,23.1039880974206,0.0,0.003187227574892288,0.9951484485795304,0.0016524358181089298,1.1888027468409566e-05,1.151602065206173,0.013140733379379913,2871.6126834786046
8,PRTOM,DAP051,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,1.956976357,77.29635999999999,45.5,1365.6809798499999,10.0,0.17,0.28,78.6285446868823,627.9690684671245,0.8301654938213422,1,1.956976357,1,1,-4.88235294117647,23.1039880974206,606.925031585724,0.29727875796437564,0.12730930481423028,0.38949452528029566,0.1859174119410983,44.29822913730496,0.002615126536960953,13030.72529824596
9,SAFLR,DAP051,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.068963255,460.7439974999999,1.3525,439.196173875,10.0,0.17,0.34,460.7439974999999,257.83339989999996,0.6157086944880128,1,1.068963255,1,1,-4.88235294117647,23.1039880974206,231.362635971329,0.6017607243565246,0.023600138812063656,0.3060881458367277,0.06855099099468383,1.3506783847188122,0.006696726077184192,2976.3178608682083
0,ALFAL,DAP054,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361771624,177.7207325,5.782500000000001,683.197199075,10.0,0.17,0.51,255.49764369218104,69.980885812,0.9523809523809523,1,4.361771624,1,1,-4.88235294117647,23.1064724540555,54.6909359559817,0.01063027060043582,0.9758374808862645,0.00888106471545316,0.004651183797846437,2.714048907509729,0.002870012225431035,30934.87361406755
1,CORN,DAP054,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.30865375,165.2125,5.0275,197.0795172675,10.0,0.17,0.64,304.69059085926494,72.80432687500013,0.9523809523809523,1,2.30865375,1,1,-4.88235294117647,23.1064724540555,52.6389355908988,0.2616349129556771,0.47629468877298115,0.20583807440384858,0.05623232386749321,4.417397625069773,0.007928271906000192,19927.876138998465
2,CUCUR,DAP054,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,3.063539055,340.87806,46.805,81.90935492950003,10.0,0.17,0.05,340.87806,8074.627490850001,0.5095078477237751,1,3.063539055,1,1,-4.88235294117647,23.1064724540555,8356.05573529594,0.3885560410066309,0.31274931174020604,0.1441468171977408,0.1545478300554221,43.361197061507184,0.24417235390529135,7.599918705417243e-05
3,GRAIN,DAP054,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.152820207,173.232775,2.7475,445.1287062225,10.0,0.17,0.38,306.1261722539618,39.12641010350001,0.9523809523809523,1,1.152820207,1,1,-4.88235294117647,23.1064724540555,35.4469837437044,0.4404611040862732,0.027073176440045185,0.37413340200904066,0.15833231746464105,2.7398320037673742,0.005911950657374616,4571.521292720474
4,ONGAR,DAP054,2015.5,416.0,3216.0,1228.0,0.0,4900.0,187.0,5087.0,3.624779371,272.28201,17.34,33.88977031,10.0,0.17,0.19,296.4855930447232,244.81238968550042,0.9523809523809523,1,3.624779371,1,1,-4.88235294117647,23.1064724540555,221.705917231445,0.02686404645657014,0.7924737499945287,0.13074024451243613,0.049921959036465034,12.583512248269734,0.15530225925384392,22.036365766845538
5,OTHDEC,DAP054,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.308391849,2295.460075,1.8725,114.74656702499999,10.0,0.17,0.11,3538.3946655572877,1254.4100933208756,0.8500074477981465,1,3.308391849,1,1,-4.88235294117647,23.1064724540555,1544.45362031197,0.16779342494585409,0.633416335343768,0.09163813008187488,0.107152109628503,1.526164526465276,0.07922597883846444,4.291969828025966
6,OTHFLD,DAP054,2015.5,155.0,293.0,86.0,0.0,652.0,17.0,669.0,2.329128241,28.39837,12.72,39.10886865,10.0,0.17,1.89,46.00281812346699,27.864564120500063,0.9523809523809523,1,2.329128241,1,1,-4.88235294117647,23.1064724540555,4.75809166644456,0.09110543440345685,0.7200719809422687,0.14597629895436,0.04284628569991455,9.881992990105145,0.013528914217275093,7963.0817067481685
7,OTHTRK,DAP054,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.720162383,3524.7812649999996,2.3125,118.92773669000002,10.0,0.17,0.19,3687.8188906723362,2148.1990791503745,0.7824619924069901,1,2.720162383,1,1,-4.88235294117647,23.1064724540555,2085.77308839572,0.22524168157982538,0.2975652942654372,0.4347207792342983,0.042472244920438953,2.152523315778973,0.044255091715534114,318.9943471305451
8,PASTR,DAP054,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.648426015,106.387,3.3550000000000004,685.8912534,10.0,0.17,0.51,135.4964925794502,21.57421300750002,0.9523809523809523,1,4.648426015,1,1,-4.88235294117647,23.1064724540555,0.0,0.003168681122977161,0.9951766950510621,0.001642805084346866,1.1818741614006231e-05,1.1502494997488857,0.0028587393468072035,13200.03040948049
9,POTATO,DAP054,2015.5,583.0,2266.0,407.0,0.0,3187.0,268.0,3455.0,3.0958333330000003,731.66,21.24,45.15699438,10.0,0.17,0.19,731.66,12253.500066669998,0.21150974113672222,1,3.0958333330000003,1,1,-4.88235294117647,23.1064724540555,12230.3935942159,0.5528866317759901,0.3319833904994345,0.09759989881177987,0.017530078912795417,19.563427475389226,0.11655244036941242,570.380704322887
10,PRTOM,DAP054,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.0514996780000003,78.07657999999999,39.60666666666666,45.279241039999995,10.0,0.17,0.28,82.0413708439916,291.0635415660002,0.913826843045336,1,3.0514996780000003,1,1,-4.88235294117647,23.1064724540555,267.763758660305,0.08474792249157688,0.687476379497259,0.15418065150968802,0.07359504650147577,31.27158240253502,0.07887562797869219,311.1394869610123
11,SAFLR,DAP054,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.396679049,432.29758,1.1033333333333333,122.78689313333332,10.0,0.17,0.34,479.1928975060417,156.5802724481667,0.7385313936573897,1,1.396679049,1,1,-4.88235294117647,23.1064724540555,133.636233970944,0.4772856615650746,0.12176686816418986,0.32758261400843064,0.07336485626230478,1.0802850297489894,0.02395350509760382,616.6702373632029
12,VINE,DAP054,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.642979671,597.4287049999999,7.7275,2758.8324534999997,10.0,0.17,0.11,625.7737251371499,405.20965186275,0.9196977242298058,1,2.642979671,1,1,-4.88235294117647,23.1064724540555,385.13019183327,0.2639975060010207,0.38731588576676124,0.13695217531955958,0.21173443291265864,6.9975898010386794,0.0032952015913021056,70.86400785952927
0,ALFAL,DAP055,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361771624,181.14925749999998,5.59,84.3293852075,10.0,0.17,0.51,265.273914813479,75.18281464900002,0.949056880359678,1,4.361771624,1,1,-4.88235294117647,21.5742130075,61.6892545598475,0.010721397661211314,0.9757476002291297,0.008880246714558225,0.0046507553951007025,2.625633679168722,0.02325149541765074,3851.4857078825107
1,CORN,DAP055,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.30865375,157.32500000000002,5.21,165.68729615,10.0,0.17,0.64,293.45422205252544,72.80432687500013,0.9523809523809523,1,2.30865375,1,1,-4.88235294117647,21.5742130075,51.2357463861574,0.2608818012453324,0.4767804960165573,0.20604802347509857,0.05628967926301174,4.576908155926016,0.00943041522378057,16688.376210466842
2,GRAIN,DAP055,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.152820207,153.16566666666668,2.62,395.6019135666667,10.0,0.17,0.38000000000000006,316.3171732574681,39.12641010350004,0.9523809523809522,1,1.152820207,1,1,-4.88235294117647,21.5742130075,24.6485788570664,0.4322504247092596,0.027470448502970344,0.37962343930682513,0.16065568748094483,2.612579951639151,0.00665208851909395,3929.4779579829724
3,PASTR,DAP055,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.648426015,129.0,3.08,62.35125291,10.0,0.17,0.51,147.0969068693182,21.57421300750002,0.9523809523809523,1,4.648426015,1,1,-4.88235294117647,21.5742130075,0.0,0.0031506288004221105,0.995194717408865,0.0016428348350646807,1.1818955647947343e-05,1.0552406801432626,0.03144739234920837,1193.096822186924
4,PRTOM,DAP055,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.0514996780000003,78.33906333333333,47.379999999999995,453.8035281333334,10.0,0.17,0.28,78.33906333333333,744.0460525533332,0.7997747143691898,1,3.0514996780000003,1,1,-4.88235294117647,21.5742130075,731.615610945833,0.12406606819218655,0.6579432081239857,0.14755723325230968,0.0704334904315181,38.09813461725674,0.007869988552357043,4769.986962600948
5,SAFLR,DAP055,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.396679049,477.08186,1.1566666666666665,91.55251370333333,10.0,0.17,0.34,477.08186,182.0686028433333,0.6989000679030847,1,1.396679049,1,1,-4.88235294117647,21.5742130075,158.283681235833,0.49711840453585154,0.11714680932691444,0.3151535273972295,0.07058125874000454,1.1334582059762484,0.032125567629074835,497.7959706306526
0,ALFAL,DAP056,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361771624,177.7207325,5.782500000000001,2030.21227765,10.0,0.17,0.51,255.49764369218104,69.980885812,0.9523809523809523,1,4.361771624,1,1,-4.88235294117647,23.1064724540555,54.6909359559817,0.010630270600435822,0.9758374808862643,0.008881064715453161,0.004651183797846437,2.7140489075097296,0.0009658026085799886,91927.13363559393
1,CORN,DAP056,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.30865375,165.2125,5.0275,4647.49216175,10.0,0.17,0.64,304.69059085926494,72.80432687500013,0.9523809523809523,1,2.30865375,1,1,-4.88235294117647,23.1064724540555,52.6389355908988,0.2616349129556771,0.47629468877298126,0.2058380744038486,0.05623232386749321,4.417397625069773,0.0003362028263027011,469935.4323595814
2,CUCUR,DAP056,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,3.063539055,328.8482833333333,47.63666666666666,55.75461948333333,10.0,0.17,0.05000000000000001,328.8482833333333,7866.5679933833335,0.5077271104377089,1,3.063539055,1,1,-4.88235294117647,23.1064724540555,8066.4941940515,0.3808182387766164,0.3167071435025854,0.14597099020191687,0.15650362751888156,44.07981798095737,0.3587146712745224,5.006784226147884e-05
3,GRAIN,DAP056,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.152820207,173.232775,2.7475,1927.7451885,10.0,0.17,0.38,306.1261722539618,39.12641010350001,0.9523809523809523,1,1.152820207,1,1,-4.88235294117647,23.1064724540555,35.4469837437044,0.4404611040862732,0.02707317644004516,0.37413340200904066,0.15833231746464105,2.7398320037673747,0.00136510725746699,19798.15737105508
4,OTHDEC,DAP056,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.308391849,2295.460075,1.8725,2094.9985262500004,10.0,0.17,0.11,3538.3946655572877,1254.4100933208756,0.8500074477981465,1,3.308391849,1,1,-4.88235294117647,23.1064724540555,1544.45362031197,0.1677934249458541,0.6334163353437681,0.09163813008187491,0.10715210962850301,1.526164526465276,0.004339339134133717,78.361128333058
5,OTHTRK,DAP056,2015.5,617.0,5261.0,514.0,0.0,6015.0,822.0,6836.0,2.720162383,3524.7812649999996,2.3125,187.82301051250002,10.0,0.17,0.19,3687.8188906723362,2148.1990791503745,0.7824619924069901,1,2.720162383,1,1,-4.88235294117647,23.1064724540555,2085.77308839572,0.22524168157982538,0.29756529426543726,0.4347207792342983,0.04247224492043895,2.152523315778973,0.02802190147189962,503.7889417731296
6,PASTR,DAP056,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.648426015,106.387,3.3550000000000004,1315.6613487500001,10.0,0.17,0.51,135.4964925794502,21.57421300750002,0.9523809523809523,1,4.648426015,1,1,-4.88235294117647,23.1064724540555,0.0,0.0031686811229771615,0.9951766950510618,0.001642805084346866,1.1818741614006231e-05,1.1502494997488857,0.0014903412003312376,25320.004776252943
7,PRTOM,DAP056,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.0514996780000003,77.37708333333333,40.94,201.27103565000002,10.0,0.17,0.28,78.75339189853007,255.88354935966677,0.9249917422040052,1,3.0514996780000003,1,1,-4.88235294117647,23.1064724540555,242.542395091765,0.08250117918900318,0.6891639833708476,0.15455913122547182,0.07377570621467736,32.28898288101391,0.01774437419619136,1343.0852439775024
8,SAFLR,DAP056,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.396679049,425.2720033333333,1.1366666666666667,190.86767194633333,10.0,0.17,0.34,472.16732083937495,163.90579844816662,0.7326418651079546,1,1.396679049,1,1,-4.88235294117647,23.1064724540555,141.623591743367,0.48431328842127214,0.12012977491844519,0.3231784333564863,0.07237850330379643,1.1132545762260169,0.015409505656962233,985.9611995584632
9,VINE,DAP056,2015.5,1664.0,1075.0,1662.0,1241.0,3476.0,2220.0,5695.0,2.642979671,597.4287049999999,7.7275,1504.46238225,10.0,0.17,0.11,625.7737251371499,405.20965186275,0.9196977242298058,1,2.642979671,1,1,-4.88235294117647,23.1064724540555,385.13019183327,0.2639975060010207,0.387315885766761,0.1369521753195596,0.21173443291265867,6.9975898010386794,0.0060426297115606,38.64396837324291
0,ALFAL,DAP057,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.361859855,185.0401325,5.53,1233.9589765,10.0,0.17,0.51,265.3480293246487,58.609420508124856,0.9599856896724653,1,4.361859855,1,1,-4.88235294117647,23.1076076653168,44.6483959499906,0.01046160718635747,0.9760054257191334,0.008881536312336737,0.00465143078217256,2.5919421343167643,0.0015890190444475365,54983.70724876361
1,CORN,DAP057,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,2.308502567,168.90733333333336,4.97,550.2492067,10.0,0.17,0.64,308.247976457276,72.80425128349991,0.9523809523809526,1,2.308502567,1,1,-4.88235294117647,23.1076076653168,52.799809657345,0.2617244418448474,0.47617181828932115,0.205864261907865,0.05623947795796649,4.36708292156217,0.0028396224492003436,55650.91217425977
2,CUCUR,DAP057,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,3.05765713,340.87806,46.805,199.57576585,10.0,0.17,0.05,340.87806,8074.686310100001,0.5095038917692013,1,3.05765713,1,1,-4.88235294117647,23.1076076653168,8356.11341933468,0.3899284499006206,0.31032384939659674,0.1446550094418862,0.15509269126089653,43.39246413017333,0.10021256796795601,0.0001851765902192012
3,GRAIN,DAP057,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,1.151096852,178.57918,2.5874999999999995,301.96045053750004,10.0,0.17,0.38,320.22852794388314,39.12554842600005,0.9523809523809523,1,1.151096852,1,1,-4.88235294117647,23.1076076653168,22.9727398694806,0.4322582212770631,0.027240939742720145,0.37977922386495405,0.1607216151152627,2.5802869865313696,0.008714978874498696,2998.1695442854957
4,OTHFLD,DAP057,2015.5,155.0,293.0,86.0,0.0,652.0,17.0,669.0,2.328355829,34.724689999999995,13.22,327.243216,10.0,0.17,1.89,44.26230984905446,27.864177914500033,0.9523809523809523,1,2.328355829,1,1,-4.88235294117647,23.1076076653168,4.7565702491832,0.09123331098162889,0.7196786715817118,0.14618150160670493,0.042906515829954354,10.27336235636752,0.0016168418571602386,66630.8960961904
5,PASTR,DAP057,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.650545879,106.387,3.3550000000000004,2981.3663557500004,10.0,0.17,0.51,135.50314946507206,21.575272939499996,0.9523809523809524,1,4.650545879,1,1,-4.88235294117647,23.1076076653168,0.0,0.003160248361324596,0.9951895382245982,0.001638426175405185,1.178723867197975e-05,1.1496324256325063,0.0006576797614770931,57376.869868372385
6,PRTOM,DAP057,2015.5,582.0,1588.0,758.0,0.0,2987.0,185.0,3172.0,3.049480524,76.96871999999999,44.08,127.69277415500001,10.0,0.17,0.28,76.96871999999999,435.4351947599994,0.8741293333439264,1,3.049480524,1,1,-4.88235294117647,23.1076076653168,411.178764694683,0.09757435961787689,0.6771845529394468,0.1524649816108143,0.07277610583186223,35.03233532633165,0.027968916761831716,1021.6184665322567
7,SAFLR,DAP057,2015.5,123.0,192.0,43.0,0.0,341.0,28.0,369.0,1.404011289,451.1367650000001,1.04,689.040690325,10.0,0.17,0.34,478.20963483750006,126.26769166862502,0.7671165557956019,1,1.404011289,1,1,-4.88235294117647,23.1076076653168,102.190299675683,0.4458578395597774,0.1321627993630757,0.3447661162843072,0.07721324479283963,1.0161822254726378,0.004268509119832922,3071.5679985833813
0,ALFAL,DAP058,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.414817076,218.41,5.12,463.4753117,10.0,0.17,0.51,287.13976158164064,70.00740853799994,0.9523809523809524,1,4.414817076,1,1,-4.88235294117647,23.1039880974206,46.9034204405793,0.009795814495296972,0.97757826977413,0.008286248555432111,0.004339667175140916,2.366831390068939,0.004230612212187634,20726.796564073287
1,CORN,DAP058,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,165.2125,5.0275,1392.05539225,10.0,0.17,0.64,303.7700790474986,72.58437507850005,0.9523809523809523,1,1.868750157,1,1,-4.88235294117647,23.1039880974206,52.4125827438786,0.3957105900420787,0.20779979441011318,0.3114150225428479,0.08507459300496015,4.805368456925027,0.0011224409665728226,140716.2232661934
2,GRAIN,DAP058,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,181.47584,2.06,8.534453212,10.0,0.17,0.38,395.19437626383495,38.76668643350001,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,23.1039880974206,15.6626983360794,0.439305025804099,9.025958797162034e-05,0.3939050748016067,0.1666996398063226,2.062215167248026,0.3083476916445272,83.03178258165015
3,PASTR,DAP058,2015.5,245.0,139.0,1.0,0.0,519.0,148.0,666.0,4.643786792,106.387,3.3550000000000004,857.924698825,10.0,0.17,0.51,135.48192429729374,21.571893396000007,0.9523809523809523,1,4.643786792,1,1,-4.88235294117647,23.1039880974206,0.0,0.003187227574892286,0.9951484485795302,0.0016524358181089292,1.1888027468409561e-05,1.151602065206173,0.002285496986403293,16510.674425268917
0,ALFAL,DAP059,2015.5,553.0,527.0,276.0,0.0,1182.0,608.0,1790.0,4.414817076,194.83889333333335,6.78,41.64332198333334,10.0,0.17,0.51,235.15359495013817,198.64028210533343,0.886376684490739,1,4.414817076,1,1,-4.88235294117647,40.4632158515973,153.72998715034,0.011725545748650085,0.9756731441774125,0.008270100135697532,0.004331209938240074,3.185421171833384,0.04708520406970038,2233.5241257048565
1,CORN,DAP059,2015.5,678.0,593.0,162.0,0.0,1122.0,74.0,1196.0,1.868750157,173.1,4.845,21.566660595000002,10.0,0.17,0.64,314.97250125228106,72.58437507849999,0.9523809523809524,1,1.868750157,1,1,-4.88235294117647,40.4632158515973,33.8910511457044,0.395341514988664,0.2079267099558065,0.311605221997257,0.08512655305827256,4.6307888922961045,0.07244978855754093,2176.7078230891184
2,CUCUR,DAP059,2015.5,624.0,3340.0,3581.0,0.0,7603.0,145.0,7748.0,1.885245994,363.63,33.42,8.287297707999999,10.0,0.17,0.05,363.63,4588.662140060001,0.6224104811970355,1,1.885245994,1,1,-4.88235294117647,40.4632158515973,4548.1989242084,0.4153399476667244,0.033201373338915804,0.266128014425829,0.285330664568531,33.20022912353025,2.4133319092293917,4.451976709645263e-06
3,GRAIN,DAP059,2015.5,317.0,319.0,135.0,0.0,614.0,188.0,801.0,0.4333728670000001,132.191955,3.0700000000000003,43.017134555,10.0,0.17,0.38,265.73190375296326,38.76668643350001,0.9523809523809523,1,0.4333728670000001,1,1,-4.88235294117647,40.4632158515973,0.0,0.44047716746262916,9.007089888394835e-05,0.39308161004995007,0.16635115158853686,3.073294357436056,0.061175133457664156,420.5098925554071
4,OTHDEC,DAP059,2015.5,1450.0,1648.0,1927.0,536.0,4047.0,1746.0,5793.0,3.184728218,2626.767255,2.05,6.6208371225,10.0,0.17,0.11,2922.9061064772695,931.3488775367503,0.8718451129250504,1,3.184728218,1,1,-4.88235294117647,40.4632158515973,894.647020246805,0.15832689120596427,0.6043597018517957,0.1093965019974298,0.1279169049448102,1.6972557369269619,1.3730754771197877,0.19574126550830467
