i,g,year,xwater,omegaland,omegasupply,omegalabor,p,y,xland
CANEBERRY,57,2018,3.492911313,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,10.616454
CANEBERRY,6,2008,2.201090387,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,22.091779
CANEBERRY,6,2009,2.215736153,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,22.091779
CANEBERRY,6,2010,1.912529827,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,13.296389
CANEBERRY,6,2011,2.04076559,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,13.296389
CANEBERRY,6,2012,1.947898002,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,18.577743
CANEBERRY,6,2013,2.071782041,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,18.577748
CANEBERRY,6,2014,2.182629726,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,18.967809
CANEBERRY,6,2015,2.311438831,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,18.967804
CANEBERRY,6,2016,2.234888325,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,18.967804
CANEBERRY,6,2017,2.217350376,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,13.504555
CANEBERRY,6,2018,2.207512715,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,13.504555
CANEBERRY,7,2008,1.705358833,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,158.325089
CANEBERRY,7,2009,1.904949173,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,141.209916
CANEBERRY,7,2010,1.377837401,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,141.209916
CANEBERRY,7,2011,1.679236841,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,102.500705
CANEBERRY,7,2012,1.609596898,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,109.59644
CANEBERRY,7,2013,1.715920535,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,100.578449
CANEBERRY,7,2014,1.679603971,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,100.578449
CANEBERRY,7,2015,2.154509388,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,84.071801
CANEBERRY,7,2016,1.86372366,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,84.071801
CANEBERRY,7,2017,1.984022086,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,84.071795
CANEBERRY,7,2018,2.095772168,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,64.302917
CANEBERRY,9,2008,1.804580829,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,38.642053
CANEBERRY,9,2009,1.934625741,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,10.722892
CANEBERRY,9,2010,1.445912666,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,10.722892
CANEBERRY,9,2011,1.784434937,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,10.722892
CANEBERRY,9,2012,1.732028897,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,19.434431
CANEBERRY,9,2013,1.718924082,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,19.43443
CANEBERRY,9,2014,1.786943374,2156.154667,2860.583367,1225.9643,2384.88,4.583333333,19.43443
CHERRY,18,2012,2.318966219,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.509639
CHERRY,18,2013,2.143658938,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.50964
CHERRY,18,2014,2.40904103,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.50964
CHERRY,18,2015,2.437183692,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.509639
CHERRY,18,2016,2.437183692,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.509639
CHERRY,18,2017,2.341615424,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.509639
CHERRY,18,2018,2.369878233,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1.509639
CHERRY,2,2016,2.31992619,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.162752
CHERRY,2,2017,2.269652836,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.162752
CHERRY,2,2018,2.260435288,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.162752
CHERRY,29,2008,3.361216454,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,105.579067
CHERRY,29,2009,3.114044531,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,140.587949
CHERRY,29,2010,2.981400409,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,140.587949
CHERRY,29,2011,3.219888328,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,145.792834
CHERRY,29,2012,3.153779671,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,159.723982
CHERRY,29,2013,2.872586827,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,159.723988
CHERRY,29,2014,3.213971133,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,159.723988
CHERRY,29,2015,3.376670354,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,153.476354
CHERRY,29,2016,3.415494922,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,153.476357
CHERRY,29,2017,3.22715407,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,154.705525
CHERRY,29,2018,3.361216454,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,168.686409
CHERRY,30,2008,3.637750383,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,100.600131
CHERRY,30,2009,3.518619209,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,451.237813
CHERRY,30,2010,3.508458347,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,451.237813
CHERRY,30,2011,3.463644509,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,451.237804
CHERRY,30,2012,3.610382633,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,439.343744
CHERRY,30,2013,3.428222077,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,439.343736
CHERRY,30,2014,3.564643714,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,439.343736
CHERRY,30,2015,3.643411921,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,448.572991
CHERRY,30,2016,3.610382633,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,448.572996
CHERRY,30,2017,3.530072727,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,488.964904
CHERRY,30,2018,3.540195642,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,505.934905
CHERRY,31,2008,4.326254977,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,771.118338
CHERRY,31,2009,4.307528529,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,889.37559
CHERRY,31,2010,4.228191065,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,759.370174
CHERRY,31,2011,4.291796652,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,759.37017
CHERRY,31,2012,4.237631404,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,747.562899
CHERRY,31,2013,4.315503368,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,747.562909
CHERRY,31,2014,4.323910618,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,989.845451
CHERRY,31,2015,4.306779984,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,976.003218
CHERRY,31,2016,4.285805317,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,958.881802
CHERRY,31,2017,4.306769956,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,958.881809
CHERRY,31,2018,4.309351746,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1020.512133
CHERRY,32,2008,4.185444482,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,50.72873
CHERRY,32,2009,4.123026359,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,281.046768
CHERRY,32,2010,3.941794064,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,285.780042
CHERRY,32,2011,4.026295609,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,278.175642
CHERRY,32,2012,3.926917256,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,335.027983
CHERRY,32,2013,4.099918453,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,335.023049
CHERRY,32,2014,4.169312518,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,335.023049
CHERRY,32,2015,4.185444482,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,333.560853
CHERRY,32,2016,4.135462834,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,333.560853
CHERRY,32,2017,4.132564323,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,335.925737
CHERRY,32,2018,4.107049268,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,356.035247
CHERRY,33,2008,4.299236071,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,595.893646
CHERRY,33,2009,4.282943368,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,756.65861
CHERRY,33,2010,4.244852898,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,773.849761
CHERRY,33,2011,4.255671617,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,750.604183
CHERRY,33,2012,4.173057925,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,760.223853
CHERRY,33,2013,4.299236071,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,791.602163
CHERRY,33,2014,4.299236071,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,791.602163
CHERRY,33,2015,4.299236071,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,825.518034
CHERRY,33,2016,4.258556487,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,873.942734
CHERRY,33,2017,4.299236071,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,877.814243
CHERRY,33,2018,4.287950157,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,984.281581
CHERRY,34,2008,3.834431523,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060001
CHERRY,34,2009,3.79044795,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060001
CHERRY,34,2010,3.646788405,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060001
CHERRY,34,2011,3.720900011,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060001
CHERRY,34,2012,3.607497236,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060003
CHERRY,34,2013,3.712080562,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060001
CHERRY,34,2014,3.813002541,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060001
CHERRY,34,2015,3.834431523,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.060003
CHERRY,34,2016,3.79795443,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.529944
CHERRY,34,2017,3.781883787,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.529944
CHERRY,34,2018,3.772332753,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2.529944
CHERRY,35,2008,3.890576397,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,8.804614
CHERRY,35,2009,3.829319867,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,8.867962
CHERRY,35,2010,3.708971659,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,8.867962
CHERRY,35,2011,3.732410083,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,6.619472
CHERRY,35,2012,3.706720652,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,6.619472
CHERRY,35,2013,3.785120769,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,6.025252
CHERRY,35,2014,3.890576397,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,6.025252
CHERRY,35,2015,3.890576397,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,6.025255
CHERRY,35,2016,3.854832488,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,6.025255
CHERRY,35,2017,3.863694187,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5.844112
CHERRY,35,2018,3.827909688,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5.844112
CHERRY,36,2008,4.16854199,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5786.10039
CHERRY,36,2009,4.16553763,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5728.223678
CHERRY,36,2010,4.150472206,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5699.418782
CHERRY,36,2011,4.158345494,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7461.768362
CHERRY,36,2012,4.129015457,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7465.710027
CHERRY,36,2013,4.16854199,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7482.601343
CHERRY,36,2014,4.16854199,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7647.684657
CHERRY,36,2015,4.16854199,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7660.925472
CHERRY,36,2016,4.128289496,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7952.323174
CHERRY,36,2017,4.16854199,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,8000.182534
CHERRY,36,2018,4.161665245,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,8009.537213
CHERRY,37-KID,2008,4.640334291,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2748.881342
CHERRY,37-KID,2009,4.640334291,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2754.820047
CHERRY,37-KID,2010,4.63325925,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2714.616088
CHERRY,37-KID,2011,4.632668437,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2725.848733
CHERRY,37-KID,2012,4.585382579,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2624.447288
CHERRY,37-KID,2013,4.64020542,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2639.758827
CHERRY,37-KID,2014,4.640334291,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2696.895696
CHERRY,37-KID,2015,4.624104486,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2708.763826
CHERRY,37-KID,2016,4.595699422,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2809.358188
CHERRY,37-KID,2017,4.640334291,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2825.26693
CHERRY,37-KID,2018,4.629948528,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2828.364545
CHERRY,37-RID,2008,4.186374621,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5552.817658
CHERRY,37-RID,2009,4.186374621,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5725.308035
CHERRY,37-RID,2010,4.16957941,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5734.34348
CHERRY,37-RID,2011,4.149974669,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5734.530396
CHERRY,37-RID,2012,4.181569358,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5604.08335
CHERRY,37-RID,2013,4.148778313,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5604.819033
CHERRY,37-RID,2014,4.186374621,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5541.19495
CHERRY,37-RID,2015,4.16690175,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5527.521457
CHERRY,37-RID,2016,4.147715006,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5527.521461
CHERRY,37-RID,2017,4.175494124,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5534.323736
CHERRY,37-RID,2018,4.186374621,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5162.857872
CHERRY,37-SVID,2008,3.905256758,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3690.680747
CHERRY,37-SVID,2009,3.905256758,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3637.633168
CHERRY,37-SVID,2010,3.879676239,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3781.228848
CHERRY,37-SVID,2011,3.877164971,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3781.186342
CHERRY,37-SVID,2012,3.889441432,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3697.183589
CHERRY,37-SVID,2013,3.871386408,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3678.158066
CHERRY,37-SVID,2014,3.905256758,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3670.544966
CHERRY,37-SVID,2015,3.888808483,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3584.516378
CHERRY,37-SVID,2016,3.870080207,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3584.700961
CHERRY,37-SVID,2017,3.897969841,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3612.49742
CHERRY,37-SVID,2018,3.905256758,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3552.460197
CHERRY,37-WIP,2008,3.882047392,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,753.437544
CHERRY,37-WIP,2009,3.882047392,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,674.584422
CHERRY,37-WIP,2010,3.837460394,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,648.680475
CHERRY,37-WIP,2011,3.834961812,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,674.956044
CHERRY,37-WIP,2012,3.847470101,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,689.328247
CHERRY,37-WIP,2013,3.83011543,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,689.32826
CHERRY,37-WIP,2014,3.865895434,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,648.073355
CHERRY,37-WIP,2015,3.877425208,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,648.315544
CHERRY,37-WIP,2016,3.847470101,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,661.295724
CHERRY,37-WIP,2017,3.85367969,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,661.295739
CHERRY,37-WIP,2018,3.881909848,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,653.609685
CHERRY,38-YTID,2008,3.619245508,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2447.070963
CHERRY,38-YTID,2009,3.486149055,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2997.274044
CHERRY,38-YTID,2010,3.297159156,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2977.128314
CHERRY,38-YTID,2011,3.400971073,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3005.289135
CHERRY,38-YTID,2012,3.48890903,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3020.351133
CHERRY,38-YTID,2013,3.248635948,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3034.591311
CHERRY,38-YTID,2014,3.547809639,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3109.898707
CHERRY,38-YTID,2015,3.540116474,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3074.439682
CHERRY,38-YTID,2016,3.592115321,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3313.321161
CHERRY,38-YTID,2017,3.502568155,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3313.321143
CHERRY,38-YTID,2018,3.502568155,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3232.304642
CHERRY,39-EW,2008,3.704527097,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,68.247497
CHERRY,39-EW,2009,3.704527097,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,68.247497
CHERRY,39-EW,2010,3.659026248,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,66.873138
CHERRY,39-EW,2011,3.585312525,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,66.829846
CHERRY,39-EW,2012,3.671297223,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,66.829838
CHERRY,39-EW,2013,3.69433941,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,66.829846
CHERRY,39-EW,2014,3.704527097,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,66.829846
CHERRY,39-EW,2015,3.704527097,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,73.345144
CHERRY,39-EW,2016,3.671297223,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,73.345144
CHERRY,39-EW,2017,3.667211377,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,73.345144
CHERRY,39-EW,2018,3.697740975,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,73.345144
CHERRY,39-KRD,2008,3.529273107,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,56.84162
CHERRY,39-KRD,2009,3.400658343,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,56.84162
CHERRY,39-KRD,2010,3.120521034,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,57.021631
CHERRY,39-KRD,2011,3.239939389,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,64.905159
CHERRY,39-KRD,2012,3.389350653,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,64.347551
CHERRY,39-KRD,2013,3.221267245,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,64.347557
CHERRY,39-KRD,2014,3.42622261,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,64.385648
CHERRY,39-KRD,2015,3.500043741,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,86.88116
CHERRY,39-KRD,2016,3.500043741,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,86.88116
CHERRY,39-KRD,2017,3.412377124,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,86.88116
CHERRY,39-KRD,2018,3.412377124,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,108.186178
CHERRY,40,2008,4.066838063,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4198.576313
CHERRY,40,2009,4.066838063,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4212.564943
CHERRY,40,2010,4.037283969,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4364.254855
CHERRY,40,2011,4.030166788,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4371.930259
CHERRY,40,2012,4.066838063,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4371.930254
CHERRY,40,2013,4.04448359,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4374.871354
CHERRY,40,2014,4.066838063,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4372.387457
CHERRY,40,2015,4.0421337,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4374.479472
CHERRY,40,2016,4.03108762,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4388.778711
CHERRY,40,2017,4.045659309,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4387.493242
CHERRY,40,2018,4.066838063,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,4379.388807
CHERRY,41,2008,4.299548604,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1577.400468
CHERRY,41,2009,4.299548604,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3674.630408
