i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,PriceProxy,YieldProxy,CostProxy,WaterProxy,MargRev,MargProf
CHERRY,18,2013,2.143545916,1.965392172,0.385261958,750.3020859,2722.341293,4221.51903,2835.14,4.83,1.50964,0,1.50964,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,18,2014,2.408858416,1.965392172,0.921663676,834.3618287,3027.337524,4694.474937,2249.32,6.77,1.50964,0,1.50964,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,18,2015,2.437453806,1.965392172,1.077259318,688.1342771,2496.776155,3871.736465,2086.23,6.02,1.509639,0,1.509639,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,18,2016,2.437453806,1.965392172,0.903416462,727.2903419,2638.847161,4092.045159,2458.1,5.4,1.509639,0,1.509639,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,18,2017,2.341805459,1.965392172,0.920460367,666.1881214,2417.148327,3748.258048,1853.44,6.56,1.509639,0,1.509639,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,18,2018,2.37014143,1.965392172,0.840476353,586.8187536,2129.170309,3301.692188,1750,6.12,1.509639,0,1.509639,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,29,2008,3.336099727,2.77350471,1.307314507,567.1831406,2057.925885,3191.213868,3416.38,3.03,105.579067,46.561042,59.018025,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,29,2009,3.153656323,2.77350471,1.683235303,475.6683779,1725.880403,2676.312844,1240.2,7,140.587949,80.348392,60.239557,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,29,2010,2.967313676,2.77350471,1.962347065,675.0494681,2449.30019,3798.115758,2684.16,4.59,140.587949,80.348392,60.239557,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,29,2011,3.207218691,2.77350471,1.557544276,947.4438298,3437.635998,5330.722428,3002.04,5.76,145.792834,85.553278,60.239556,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,29,2012,3.165624126,2.77350471,2.251138988,865.1800593,3139.156141,4867.871426,2034.84,7.76,159.723982,113.837785,45.886197,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,29,2013,2.875141274,2.77350471,1.176870312,750.3020859,2722.341293,4221.51903,2835.14,4.83,159.723988,113.837788,45.8862,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,29,2014,3.264205512,2.77350471,2.05024488,834.3618287,3027.337524,4694.474937,2249.32,6.77,159.723988,113.837788,45.8862,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,29,2015,3.390872302,2.77350471,1.598279343,688.1342771,2496.776155,3871.736465,2086.23,6.02,153.476354,102.296677,51.179677,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,29,2016,3.425968241,2.77350471,1.809445229,727.2903419,2638.847161,4092.045159,2458.1,5.4,153.476357,102.296678,51.179679,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,29,2017,3.266548197,2.77350471,1.970870499,666.1881214,2417.148327,3748.258048,1853.44,6.56,154.705525,103.525847,51.179678,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,29,2018,3.361110632,2.77350471,1.368191768,586.8187536,2129.170309,3301.692188,1750,6.12,168.686409,129.64231,39.044099,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,30,2008,3.639007603,2.915648833,0.61497223,567.1831406,2057.925885,3191.213868,3416.38,3.03,100.600131,63.012599,37.587532,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,30,2009,3.51994534,2.915648833,0.806491073,475.6683779,1725.880403,2676.312844,1240.2,7,451.237813,437.039645,14.198168,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,30,2010,3.509696047,2.915648833,0.741476518,675.0494681,2449.30019,3798.115758,2684.16,4.59,451.237813,437.039645,14.198168,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,30,2011,3.464850832,2.915648833,0.580063583,947.4438298,3437.635998,5330.722428,3002.04,5.76,451.237804,437.039636,14.198168,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,30,2012,3.611517669,2.915648833,1.032900725,865.1800593,3139.156141,4867.871426,2034.84,7.76,439.343744,431.855858,7.487886,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,30,2013,3.429654499,2.915648833,0.366267723,750.3020859,2722.341293,4221.51903,2835.14,4.83,439.343736,431.855849,7.487887,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,30,2014,3.565786014,2.915648833,1.045076835,834.3618287,3027.337524,4694.474937,2249.32,6.77,439.343736,431.855849,7.487887,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,30,2015,3.644561041,2.915648833,0.933837096,688.1342771,2496.776155,3871.736465,2086.23,6.02,448.572991,440.785886,7.787105,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,30,2016,3.611517669,2.915648833,1.026144555,727.2903419,2638.847161,4092.045159,2458.1,5.4,448.572996,440.785891,7.787105,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,30,2017,3.531200164,2.915648833,1.191302222,666.1881214,2417.148327,3748.258048,1853.44,6.56,488.964904,481.177799,7.787105,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,30,2018,3.541418816,2.915648833,0.711051324,586.8187536,2129.170309,3301.692188,1750,6.12,505.934905,505.934905,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,31,2008,4.328538551,3.462830841,0.087675922,567.1831406,2057.925885,3191.213868,3416.38,3.03,1796.698057,1796.698057,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,31,2009,4.310421443,3.462830841,0.044585697,475.6683779,1725.880403,2676.312844,1240.2,7,1915.285475,1915.285475,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,31,2010,4.232001432,3.462830841,0.296897728,675.0494681,2449.30019,3798.115758,2684.16,4.59,1785.256291,1785.256291,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,31,2011,4.294488203,3.462830841,0.088720645,947.4438298,3437.635998,5330.722428,3002.04,5.76,1785.256287,1785.256287,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,31,2012,4.240732337,3.462830841,0.315692997,865.1800593,3139.156141,4867.871426,2034.84,7.76,1694.488119,1694.488119,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,31,2013,4.318977274,3.462830841,0.007649022,750.3020859,2722.341293,4221.51903,2835.14,4.83,1673.181766,1673.181766,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,31,2014,4.326997982,3.462830841,0.135292841,834.3618287,3027.337524,4694.474937,2249.32,6.77,2001.761324,2001.761324,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,31,2015,4.309507997,3.462830841,0.199553907,688.1342771,2496.776155,3871.736465,2086.23,6.02,1987.918959,1987.918959,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,31,2016,4.288069128,3.462830841,0.199415314,727.2903419,2638.847161,4092.045159,2458.1,5.4,2117.909718,2117.909718,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,31,2017,4.309707461,3.462830841,0.247227641,666.1881214,2417.148327,3748.258048,1853.44,6.56,2117.910086,2117.910086,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,31,2018,4.31170282,3.462830841,0.094631902,586.8187536,2129.170309,3301.692188,1750,6.12,2171.798148,2171.798148,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,32,2008,4.186487657,3.349190125,0.239086526,567.1831406,2057.925885,3191.213868,3416.38,3.03,50.72873,50.72873,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,32,2009,4.12407871,3.349190125,0.281145596,475.6683779,1725.880403,2676.312844,1240.2,7,281.046768,281.046768,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,32,2010,3.94285165,3.349190125,0.417327131,675.0494681,2449.30019,3798.115758,2684.16,4.59,285.780042,285.780042,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,32,2011,4.02732862,3.349190125,0.281608061,947.4438298,3437.635998,5330.722428,3002.04,5.76,278.175642,278.175642,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,32,2012,3.927932744,3.349190125,0.629159098,865.1800593,3139.156141,4867.871426,2034.84,7.76,335.027983,328.252898,6.775085,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,32,2013,4.100963777,3.349190125,0.068419104,750.3020859,2722.341293,4221.51903,2835.14,4.83,335.023049,328.247964,6.775085,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,32,2014,4.170347213,3.349190125,0.255408404,834.3618287,3027.337524,4694.474937,2249.32,6.77,335.023049,328.247964,6.775085,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,32,2015,4.186487657,3.349190125,0.184342965,688.1342771,2496.776155,3871.736465,2086.23,6.02,333.560853,333.560853,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,32,2016,4.136494131,3.349190125,0.327223038,727.2903419,2638.847161,4092.045159,2458.1,5.4,333.560853,333.560853,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,32,2017,4.133606952,3.349190125,0.427149924,666.1881214,2417.148327,3748.258048,1853.44,6.56,335.925737,335.925737,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,32,2018,4.108069139,3.349190125,0.163420158,586.8187536,2129.170309,3301.692188,1750,6.12,356.035247,356.035247,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,33,2008,4.299779607,3.439823686,0.037003544,567.1831406,2057.925885,3191.213868,3416.38,3.03,595.893646,595.893646,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,33,2009,4.285144005,3.439823686,0.082844146,475.6683779,1725.880403,2676.312844,1240.2,7,756.65861,756.65861,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,33,2010,4.252529456,3.439823686,0.141992787,675.0494681,2449.30019,3798.115758,2684.16,4.59,773.849761,773.849761,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,33,2011,4.258651781,3.439823686,0.054357373,947.4438298,3437.635998,5330.722428,3002.04,5.76,750.604183,750.604183,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,33,2012,4.179172099,3.439823686,0.187764439,865.1800593,3139.156141,4867.871426,2034.84,7.76,760.223853,760.223853,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,33,2013,4.299779607,3.439823686,0,750.3020859,2722.341293,4221.51903,2835.14,4.83,791.602163,791.602163,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,33,2014,4.299779607,3.439823686,0.041104953,834.3618287,3027.337524,4694.474937,2249.32,6.77,791.602163,791.602163,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,33,2015,4.299779607,3.439823686,0.077663123,688.1342771,2496.776155,3871.736465,2086.23,6.02,825.518034,825.518034,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,33,2016,4.25909039,3.439823686,0.151629231,727.2903419,2638.847161,4092.045159,2458.1,5.4,873.942734,873.942734,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,33,2017,4.299779607,3.439823686,0.131979559,666.1881214,2417.148327,3748.258048,1853.44,6.56,877.814243,877.814243,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,33,2018,4.287990646,3.439823686,0.027828921,586.8187536,2129.170309,3301.692188,1750,6.12,984.281581,984.281581,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,34,2008,3.834248726,3.067398981,0.254258669,567.1831406,2057.925885,3191.213868,3416.38,3.03,2.060001,2.060001,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,34,2009,3.789345009,3.067398981,0.206553024,475.6683779,1725.880403,2676.312844,1240.2,7,2.060001,2.060001,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,34,2010,3.642012225,3.067398981,0.367178157,675.0494681,2449.30019,3798.115758,2684.16,4.59,2.060001,2.060001,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,34,2011,3.718838355,3.067398981,0.259541945,947.4438298,3437.635998,5330.722428,3002.04,5.76,2.060001,2.060001,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,34,2012,3.605099148,3.067398981,0.615703488,865.1800593,3139.156141,4867.871426,2034.84,7.76,2.060003,2.060003,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,34,2013,3.706391059,3.067398981,0.129504872,750.3020859,2722.341293,4221.51903,2835.14,4.83,2.060001,2.060001,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,34,2014,3.808988989,3.067398981,0.289330237,834.3618287,3027.337524,4694.474937,2249.32,6.77,2.060001,2.060001,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,34,2015,3.834248726,3.067398981,0.315044691,688.1342771,2496.776155,3871.736465,2086.23,6.02,2.060003,2.060003,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,34,2016,3.797779651,3.067398981,0.477747752,727.2903419,2638.847161,4092.045159,2458.1,5.4,2.529944,2.529944,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,34,2017,3.781485624,3.067398981,0.586499227,666.1881214,2417.148327,3748.258048,1853.44,6.56,2.529944,2.529944,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,34,2018,3.769391075,3.067398981,0.284822584,586.8187536,2129.170309,3301.692188,1750,6.12,2.529944,2.529944,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,35,2008,3.891194129,3.112955303,0.215408084,567.1831406,2057.925885,3191.213868,3416.38,3.03,8.804614,6.556124,2.24849,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,35,2009,3.817488405,3.112955303,0.313380273,475.6683779,1725.880403,2676.312844,1240.2,7,8.867962,6.619472,2.24849,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,35,2010,3.680932842,3.112955303,0.333783491,675.0494681,2449.30019,3798.115758,2684.16,4.59,8.867962,6.619472,2.24849,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,35,2011,3.719590338,3.112955303,0.278475402,947.4438298,3437.635998,5330.722428,3002.04,5.76,6.619472,6.619472,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,35,2012,3.699980459,3.112955303,0.5389761,865.1800593,3139.156141,4867.871426,2034.84,7.76,6.619472,6.619472,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,35,2013,3.761296258,3.112955303,0.103918296,750.3020859,2722.341293,4221.51903,2835.14,4.83,6.025252,6.025252,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,35,2014,3.891194129,3.112955303,0.27879031,834.3618287,3027.337524,4694.474937,2249.32,6.77,6.025252,6.025252,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,35,2015,3.889911793,3.112955303,0.214707574,688.1342771,2496.776155,3871.736465,2086.23,6.02,6.025255,6.025255,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,35,2016,3.855435478,3.112955303,0.305216101,727.2903419,2638.847161,4092.045159,2458.1,5.4,6.025255,6.025255,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,35,2017,3.860633438,3.112955303,0.489399985,666.1881214,2417.148327,3748.258048,1853.44,6.56,5.844112,5.844112,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,35,2018,3.816012175,3.112955303,0.213733076,586.8187536,2129.170309,3301.692188,1750,6.12,5.844112,5.844112,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,36,2008,4.168581094,3.334864875,0,567.1831406,2057.925885,3191.213868,3416.38,3.03,5786.10039,5786.10039,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,36,2009,4.166587847,3.334864875,0.024649357,475.6683779,1725.880403,2676.312844,1240.2,7,5728.223678,5728.223678,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,36,2010,4.155095901,3.334864875,0.067907381,675.0494681,2449.30019,3798.115758,2684.16,4.59,5699.418782,5699.418782,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,36,2011,4.161576944,3.334864875,0.00560332,947.4438298,3437.635998,5330.722428,3002.04,5.76,7461.768362,7461.768362,0,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,36,2012,4.127470984,3.334864875,0.07477016,865.1800593,3139.156141,4867.871426,2034.84,7.76,7465.710027,7461.793032,3.916995,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,36,2013,4.168363037,3.334864875,0.000174445,750.3020859,2722.341293,4221.51903,2835.14,4.83,7482.601343,7478.684348,3.916995,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
CHERRY,36,2014,4.168581094,3.334864875,0.018633002,834.3618287,3027.337524,4694.474937,2249.32,6.77,7647.684657,7643.767662,3.916995,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15227.8964,6671.72211
CHERRY,36,2015,4.168581094,3.334864875,0.082373328,688.1342771,2496.776155,3871.736465,2086.23,6.02,7660.925472,7657.008478,3.916994,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12559.1046,5502.457703
CHERRY,36,2016,4.128329593,3.334864875,0.149448266,727.2903419,2638.847161,4092.045159,2458.1,5.4,7952.323174,7948.40618,3.916994,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13273.74,5815.557338
CHERRY,36,2017,4.168581094,3.334864875,0.103744564,666.1881214,2417.148327,3748.258048,1853.44,6.56,8000.182534,7996.26554,3.916994,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12158.5664,5326.971904
CHERRY,36,2018,4.158262665,3.334864875,0.019667839,586.8187536,2129.170309,3301.692188,1750,6.12,8009.537213,8005.620219,3.916994,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10710,4692.31875
CHERRY,37,2008,4.004770531,3.203816425,0.05586874,567.1831406,2057.925885,3191.213868,3416.38,3.03,11629.98658,11622.14487,7.84171,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,10351.6314,4535.308507
CHERRY,37,2009,4.004770531,3.203816425,0.029567783,475.6683779,1725.880403,2676.312844,1240.2,7,11626.71729,11618.87558,7.84171,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,8681.4,3803.538375
CHERRY,37,2010,3.972414462,3.203816425,0.211432513,675.0494681,2449.30019,3798.115758,2684.16,4.59,11707.33323,11694.34731,12.985913,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,12320.2944,5397.828984
CHERRY,37,2011,3.960699008,3.203816425,0.075520632,947.4438298,3437.635998,5330.722428,3002.04,5.76,11768.45113,11755.46522,12.985913,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,17291.7504,7575.948144
CHERRY,37,2012,3.965058942,3.203816425,0.221361571,865.1800593,3139.156141,4867.871426,2034.84,7.76,11536.42851,11497.89575,38.532765,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,15790.3584,6918.150774
CHERRY,37,2013,3.967251532,3.203816425,0.030015199,750.3020859,2722.341293,4221.51903,2835.14,4.83,11582.3629,11528.52664,53.836255,"CHERRIES, SWEET","CHERRIES, SWEET",Cherries (Bing),CherryNoCover,13693.7262,5999.563791
