i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue
BLUEBERRY,11,2018,1.712392907,1.57337922,1.710509901,4254.082,12661.36348,5426.298636,4131.7,6.140473171,13.531428,10.909478,2.62195,3028.84888,25370.593
BLUEBERRY,13,2008,1.904576564,1.646529335,1.348463898,4254.082,12661.36348,5426.298636,4131.7,6.140473171,21.440989,0,21.440989,3028.84888,25370.593
BLUEBERRY,13,2009,1.626474725,1.646529335,1.809695533,4254.082,12661.36348,5426.298636,4131.7,6.140473171,21.440989,0,21.440989,3028.84888,25370.593
BLUEBERRY,13,2010,1.481269254,1.646529335,2.157709469,4254.082,12661.36348,5426.298636,4131.7,6.140473171,21.440989,0,21.440989,3028.84888,25370.593
BLUEBERRY,13,2011,1.595116732,1.646529335,1.848007178,4254.082,12661.36348,5426.298636,4131.7,6.140473171,26.833568,3.140929,23.692639,3028.84888,25370.593
BLUEBERRY,13,2012,1.587663872,1.646529335,2.372818084,4254.082,12661.36348,5426.298636,4131.7,6.140473171,24.642454,2.977508,21.664946,3028.84888,25370.593
BLUEBERRY,13,2013,1.605143108,1.646529335,1.380811413,4254.082,12661.36348,5426.298636,4131.7,6.140473171,25.177628,3.512681,21.664947,3028.84888,25370.593
BLUEBERRY,13,2014,1.585507007,1.646529335,2.195770904,4254.082,12661.36348,5426.298636,4131.7,6.140473171,25.177627,3.512681,21.664946,3028.84888,25370.593
BLUEBERRY,13,2015,1.894389728,1.646529335,2.060227811,4254.082,12661.36348,5426.298636,4131.7,6.140473171,25.177613,3.512678,21.664935,3028.84888,25370.593
BLUEBERRY,13,2016,1.986886504,1.646529335,2.253909937,4254.082,12661.36348,5426.298636,4131.7,6.140473171,25.17761,25.17761,0,3028.84888,25370.593
BLUEBERRY,13,2017,1.606504488,1.646529335,2.425519882,4254.082,12661.36348,5426.298636,4131.7,6.140473171,25.17761,25.17761,0,3028.84888,25370.593
BLUEBERRY,13,2018,1.786316925,1.646529335,1.704216809,4254.082,12661.36348,5426.298636,4131.7,6.140473171,25.17761,25.17761,0,3028.84888,25370.593
BLUEBERRY,15,2014,1.612464177,1.613403709,2.559771989,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.516609,0,0.516609,3028.84888,25370.593
BLUEBERRY,15,2015,1.819079047,1.613403709,2.181160366,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.516609,0,0.516609,3028.84888,25370.593
BLUEBERRY,15,2016,1.964605193,1.613403709,2.67739926,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.516608,0,0.516608,3028.84888,25370.593
BLUEBERRY,15,2017,1.594342162,1.613403709,2.691475998,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.516608,0,0.516608,3028.84888,25370.593
BLUEBERRY,15,2018,1.746391541,1.613403709,1.987731438,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.516608,0,0.516608,3028.84888,25370.593
BLUEBERRY,17,2010,1.700225319,1.743494788,1.692724531,4254.082,12661.36348,5426.298636,4131.7,6.140473171,3.601086,3.601086,0,3028.84888,25370.593
BLUEBERRY,17,2011,1.802540472,1.743494788,1.35669033,4254.082,12661.36348,5426.298636,4131.7,6.140473171,3.601086,3.601086,0,3028.84888,25370.593
BLUEBERRY,17,2012,1.733447083,1.743494788,1.909977382,4254.082,12661.36348,5426.298636,4131.7,6.140473171,5.725017,5.725017,0,3028.84888,25370.593
BLUEBERRY,17,2013,1.897632796,1.743494788,0.625499641,4254.082,12661.36348,5426.298636,4131.7,6.140473171,5.725013,5.725013,0,3028.84888,25370.593
BLUEBERRY,17,2014,2.028481391,1.743494788,1.457629405,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.123618,6.123618,0,3028.84888,25370.593
BLUEBERRY,17,2015,2.147922032,1.743494788,1.336360129,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.123621,6.123621,0,3028.84888,25370.593
BLUEBERRY,17,2016,2.044842641,1.743494788,1.709529547,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.123621,6.123621,0,3028.84888,25370.593
BLUEBERRY,17,2017,1.892429312,1.743494788,1.412298705,4254.082,12661.36348,5426.298636,4131.7,6.140473171,7.508424,7.508424,0,3028.84888,25370.593
BLUEBERRY,17,2018,1.869404713,1.743494788,1.237472063,4254.082,12661.36348,5426.298636,4131.7,6.140473171,7.508424,7.508424,0,3028.84888,25370.593
BLUEBERRY,18,2008,1.968300391,1.617109151,0.479701278,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.412201,6.412201,0,3028.84888,25370.593
BLUEBERRY,18,2009,1.940456403,1.617109151,0.782317023,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.305422,6.305422,0,3028.84888,25370.593
BLUEBERRY,18,2010,1.795539252,1.617109151,0.84393074,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.305422,6.305422,0,3028.84888,25370.593
BLUEBERRY,18,2011,1.772471118,1.617109151,0.890471565,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.305422,6.305422,0,3028.84888,25370.593
BLUEBERRY,18,2012,1.832559037,1.617109151,0.974830485,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.168488,6.168488,0,3028.84888,25370.593
BLUEBERRY,18,2013,1.868025003,1.617109151,0.383313873,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.168487,6.168487,0,3028.84888,25370.593
BLUEBERRY,18,2014,1.981244542,1.617109151,0.919416163,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.168487,6.168487,0,3028.84888,25370.593
BLUEBERRY,18,2015,2.009545332,1.617109151,1.075445977,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.168487,6.168487,0,3028.84888,25370.593
BLUEBERRY,18,2016,2.009545332,1.617109151,0.900519547,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.168487,6.168487,0,3028.84888,25370.593
BLUEBERRY,18,2017,1.854294097,1.617109151,0.918751186,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.138889,6.138889,0,3028.84888,25370.593
BLUEBERRY,18,2018,1.827618572,1.617109151,0.839680541,4254.082,12661.36348,5426.298636,4131.7,6.140473171,6.138889,6.138889,0,3028.84888,25370.593
BLUEBERRY,2,2016,1.925856117,1.583660872,0.912302534,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.598458,0.598458,0,3028.84888,25370.593
BLUEBERRY,2,2017,1.872696453,1.583660872,0.805110109,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.598458,0.598458,0,3028.84888,25370.593
BLUEBERRY,2,2018,1.832955539,1.583660872,0.98880827,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.598458,0.598458,0,3028.84888,25370.593
BLUEBERRY,22,2008,1.521550056,1.661794156,3.561386318,4254.082,12661.36348,5426.298636,4131.7,6.140473171,10.158624,0,10.158624,3028.84888,25370.593
BLUEBERRY,22,2009,1.349837138,1.661794156,4.060951347,4254.082,12661.36348,5426.298636,4131.7,6.140473171,10.158624,0,10.158624,3028.84888,25370.593
BLUEBERRY,22,2010,1.105075956,1.661794156,4.936404425,4254.082,12661.36348,5426.298636,4131.7,6.140473171,10.158624,0,10.158624,3028.84888,25370.593
BLUEBERRY,22,2016,1.761954601,1.661794156,5.156926921,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1.626917,0,1.626917,3028.84888,25370.593
BLUEBERRY,22,2017,1.352499721,1.661794156,5.377263276,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1.626917,0,1.626917,3028.84888,25370.593
BLUEBERRY,22,2018,1.761204638,1.661794156,4.548583607,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1.626917,0,1.626917,3028.84888,25370.593
BLUEBERRY,23,2008,1.960893206,1.725486577,1.650864235,4254.082,12661.36348,5426.298636,4131.7,6.140473171,81.027409,79.196619,1.83079,3028.84888,25370.593
BLUEBERRY,23,2009,1.711289195,1.725486577,2.03095608,4254.082,12661.36348,5426.298636,4131.7,6.140473171,84.150543,81.151059,2.999484,3028.84888,25370.593
BLUEBERRY,23,2010,1.540889518,1.725486577,2.355694688,4254.082,12661.36348,5426.298636,4131.7,6.140473171,84.150543,81.151059,2.999484,3028.84888,25370.593
BLUEBERRY,23,2011,1.709008471,1.725486577,1.825692515,4254.082,12661.36348,5426.298636,4131.7,6.140473171,99.335329,96.335845,2.999484,3028.84888,25370.593
BLUEBERRY,23,2012,1.66577777,1.725486577,2.556789898,4254.082,12661.36348,5426.298636,4131.7,6.140473171,99.150366,96.335856,2.81451,3028.84888,25370.593
BLUEBERRY,23,2013,1.713000821,1.725486577,1.444834182,4254.082,12661.36348,5426.298636,4131.7,6.140473171,99.150356,96.335845,2.814511,3028.84888,25370.593
BLUEBERRY,23,2014,1.745568824,1.725486577,2.175878736,4254.082,12661.36348,5426.298636,4131.7,6.140473171,99.150356,96.335845,2.814511,3028.84888,25370.593
BLUEBERRY,23,2015,2.001511528,1.725486577,2.164623501,4254.082,12661.36348,5426.298636,4131.7,6.140473171,99.150356,96.335846,2.81451,3028.84888,25370.593
BLUEBERRY,23,2016,2.079013854,1.725486577,2.206367405,4254.082,12661.36348,5426.298636,4131.7,6.140473171,99.150356,96.335846,2.81451,3028.84888,25370.593
BLUEBERRY,23,2017,1.683920636,1.725486577,2.405246898,4254.082,12661.36348,5426.298636,4131.7,6.140473171,482.035568,479.221058,2.81451,3028.84888,25370.593
BLUEBERRY,23,2018,1.870099523,1.725486577,1.899201132,4254.082,12661.36348,5426.298636,4131.7,6.140473171,482.035566,479.221056,2.81451,3028.84888,25370.593
BLUEBERRY,24,2008,1.533332633,1.730470009,3.170230902,4254.082,12661.36348,5426.298636,4131.7,6.140473171,10.649726,0,10.649726,3028.84888,25370.593
BLUEBERRY,24,2009,1.471203518,1.730470009,3.29908481,4254.082,12661.36348,5426.298636,4131.7,6.140473171,10.649726,10.649726,0,3028.84888,25370.593
BLUEBERRY,24,2010,1.232640252,1.730470009,4.490619772,4254.082,12661.36348,5426.298636,4131.7,6.140473171,10.649726,10.649726,0,3028.84888,25370.593
BLUEBERRY,24,2011,1.546638583,1.730470009,3.863690292,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506438,11.506438,0,3028.84888,25370.593
BLUEBERRY,24,2012,1.34826459,1.730470009,4.95255603,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506433,11.506433,0,3028.84888,25370.593
BLUEBERRY,24,2013,1.439719466,1.730470009,3.106948017,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506438,11.506438,0,3028.84888,25370.593
BLUEBERRY,24,2014,1.500326877,1.730470009,4.435228159,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506438,11.506438,0,3028.84888,25370.593
BLUEBERRY,24,2015,1.808956003,1.730470009,4.004940735,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506432,11.506432,0,3028.84888,25370.593
BLUEBERRY,24,2016,1.894739181,1.730470009,4.538238527,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506432,11.506432,0,3028.84888,25370.593
BLUEBERRY,24,2017,1.501284528,1.730470009,4.752371349,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506432,11.506432,0,3028.84888,25370.593
BLUEBERRY,24,2018,1.830731678,1.730470009,3.596615601,4254.082,12661.36348,5426.298636,4131.7,6.140473171,11.506432,11.506432,0,3028.84888,25370.593
BLUEBERRY,25,2008,1.635541696,1.805851779,3.025195605,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.896698,0.896698,0,3028.84888,25370.593
BLUEBERRY,25,2009,1.61165153,1.805851779,3.009817954,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.896698,0.896698,0,3028.84888,25370.593
BLUEBERRY,25,2010,1.332936842,1.805851779,4.232791263,4254.082,12661.36348,5426.298636,4131.7,6.140473171,0.896698,0.896698,0,3028.84888,25370.593
BLUEBERRY,25,2011,1.639767022,1.805851779,3.690304209,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2.775055,2.775055,0,3028.84888,25370.593
BLUEBERRY,25,2012,1.413506756,1.805851779,4.776533729,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2.775055,2.775055,0,3028.84888,25370.593
BLUEBERRY,25,2013,1.576114903,1.805851779,2.897979974,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2.775055,2.775055,0,3028.84888,25370.593
BLUEBERRY,25,2014,1.651450624,1.805851779,4.145324943,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2.775055,2.775055,0,3028.84888,25370.593
BLUEBERRY,25,2015,1.946401125,1.805851779,3.649491739,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2.775055,2.775055,0,3028.84888,25370.593
BLUEBERRY,26,2008,1.801195165,1.694865131,1.784254496,4254.082,12661.36348,5426.298636,4131.7,6.140473171,163.872166,150.91425,12.957916,3028.84888,25370.593
BLUEBERRY,26,2009,1.640034564,1.694865131,2.085393504,4254.082,12661.36348,5426.298636,4131.7,6.140473171,199.448801,186.193595,13.255206,3028.84888,25370.593
BLUEBERRY,26,2010,1.333048089,1.694865131,2.441316764,4254.082,12661.36348,5426.298636,4131.7,6.140473171,198.934389,185.679183,13.255206,3028.84888,25370.593
BLUEBERRY,26,2011,1.555862187,1.694865131,2.251829535,4254.082,12661.36348,5426.298636,4131.7,6.140473171,194.207394,180.952188,13.255206,3028.84888,25370.593
BLUEBERRY,26,2012,1.441432469,1.694865131,2.807632968,4254.082,12661.36348,5426.298636,4131.7,6.140473171,207.363345,194.108134,13.255211,3028.84888,25370.593
BLUEBERRY,26,2013,1.349946008,1.694865131,2.081142342,4254.082,12661.36348,5426.298636,4131.7,6.140473171,207.363341,194.108135,13.255206,3028.84888,25370.593
BLUEBERRY,26,2014,1.582356328,1.694865131,2.656812731,4254.082,12661.36348,5426.298636,4131.7,6.140473171,253.863922,247.147127,6.716795,3028.84888,25370.593
BLUEBERRY,26,2015,1.947228929,1.694865131,2.302360554,4254.082,12661.36348,5426.298636,4131.7,6.140473171,253.863895,247.147099,6.716796,3028.84888,25370.593
BLUEBERRY,26,2016,1.881479868,1.694865131,2.660620711,4254.082,12661.36348,5426.298636,4131.7,6.140473171,253.863894,247.147098,6.716796,3028.84888,25370.593
BLUEBERRY,26,2017,1.641993946,1.694865131,2.80888189,4254.082,12661.36348,5426.298636,4131.7,6.140473171,267.400294,260.683498,6.716796,3028.84888,25370.593
BLUEBERRY,26,2018,1.84483077,1.694865131,2.112391393,4254.082,12661.36348,5426.298636,4131.7,6.140473171,267.400294,260.683498,6.716796,3028.84888,25370.593
BLUEBERRY,27,2008,2.003333906,1.938346673,2.024735143,4254.082,12661.36348,5426.298636,4131.7,6.140473171,237.997947,227.288198,10.709749,3028.84888,25370.593
BLUEBERRY,27,2009,1.90352511,1.938346673,2.126560822,4254.082,12661.36348,5426.298636,4131.7,6.140473171,237.997947,227.288198,10.709749,3028.84888,25370.593
BLUEBERRY,27,2010,1.512272538,1.938346673,2.929444077,4254.082,12661.36348,5426.298636,4131.7,6.140473171,237.997947,227.288198,10.709749,3028.84888,25370.593
BLUEBERRY,27,2011,1.859545591,1.938346673,2.451444718,4254.082,12661.36348,5426.298636,4131.7,6.140473171,252.631822,241.922073,10.709749,3028.84888,25370.593
BLUEBERRY,27,2012,1.665131048,1.938346673,3.245826392,4254.082,12661.36348,5426.298636,4131.7,6.140473171,252.631817,241.922069,10.709748,3028.84888,25370.593
BLUEBERRY,27,2013,1.605622963,1.938346673,2.236162827,4254.082,12661.36348,5426.298636,4131.7,6.140473171,266.706017,264.730657,1.97536,3028.84888,25370.593
BLUEBERRY,27,2014,1.779625775,1.938346673,2.860416578,4254.082,12661.36348,5426.298636,4131.7,6.140473171,266.706017,264.730657,1.97536,3028.84888,25370.593
BLUEBERRY,27,2015,2.221915143,1.938346673,2.467741919,4254.082,12661.36348,5426.298636,4131.7,6.140473171,247.836851,245.819503,2.017348,3028.84888,25370.593
BLUEBERRY,27,2016,2.142839614,1.938346673,2.870412191,4254.082,12661.36348,5426.298636,4131.7,6.140473171,247.836852,245.819504,2.017348,3028.84888,25370.593
BLUEBERRY,27,2017,1.883504204,1.938346673,3.05347844,4254.082,12661.36348,5426.298636,4131.7,6.140473171,282.014931,270.210443,11.804488,3028.84888,25370.593
BLUEBERRY,27,2018,2.117362535,1.938346673,2.093820418,4254.082,12661.36348,5426.298636,4131.7,6.140473171,281.337099,269.532611,11.804488,3028.84888,25370.593
BLUEBERRY,28,2008,2.120731553,2.12231242,2.253482749,4254.082,12661.36348,5426.298636,4131.7,6.140473171,7.332268,7.332268,0,3028.84888,25370.593
BLUEBERRY,28,2009,2.07863861,2.12231242,2.199545994,4254.082,12661.36348,5426.298636,4131.7,6.140473171,8.332012,8.332012,0,3028.84888,25370.593
BLUEBERRY,28,2010,1.627410167,2.12231242,3.301822166,4254.082,12661.36348,5426.298636,4131.7,6.140473171,8.332012,8.332012,0,3028.84888,25370.593
BLUEBERRY,28,2011,2.031308194,2.12231242,2.634311013,4254.082,12661.36348,5426.298636,4131.7,6.140473171,40.441533,39.296005,1.145528,3028.84888,25370.593
BLUEBERRY,28,2012,1.822759747,2.12231242,3.520783328,4254.082,12661.36348,5426.298636,4131.7,6.140473171,40.441534,39.296005,1.145529,3028.84888,25370.593
BLUEBERRY,28,2013,1.893439835,2.12231242,2.187577509,4254.082,12661.36348,5426.298636,4131.7,6.140473171,34.493348,33.34782,1.145528,3028.84888,25370.593
BLUEBERRY,28,2014,1.945388706,2.12231242,2.919054809,4254.082,12661.36348,5426.298636,4131.7,6.140473171,34.493348,33.34782,1.145528,3028.84888,25370.593
BLUEBERRY,28,2015,2.42116138,2.12231242,2.546756755,4254.082,12661.36348,5426.298636,4131.7,6.140473171,74.093652,45.421264,28.672388,3028.84888,25370.593
BLUEBERRY,28,2016,2.317398888,2.12231242,2.990936572,4254.082,12661.36348,5426.298636,4131.7,6.140473171,74.093658,45.42127,28.672388,3028.84888,25370.593
BLUEBERRY,28,2017,2.017407423,2.12231242,3.185641076,4254.082,12661.36348,5426.298636,4131.7,6.140473171,158.789964,116.258175,42.531789,3028.84888,25370.593
BLUEBERRY,28,2018,2.296996086,2.12231242,2.107937503,4254.082,12661.36348,5426.298636,4131.7,6.140473171,158.789964,116.258175,42.531789,3028.84888,25370.593
BLUEBERRY,3,2008,1.582189719,1.638421487,1.355411013,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1262.712639,1175.63721,87.075429,3028.84888,25370.593
BLUEBERRY,3,2009,1.780013638,1.638421487,1.373061561,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1269.445486,1182.370057,87.075429,3028.84888,25370.593
BLUEBERRY,3,2010,1.554061929,1.638421487,1.285648788,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1340.905473,1267.653345,73.252128,3028.84888,25370.593
BLUEBERRY,3,2011,1.522573865,1.638421487,1.426293752,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1412.123883,1331.976159,80.147724,3028.84888,25370.593
BLUEBERRY,3,2012,1.412323693,1.638421487,1.804594609,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1412.123919,1331.976196,80.147723,3028.84888,25370.593
BLUEBERRY,3,2013,1.559309596,1.638421487,1.321287305,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1413.518062,1383.356292,30.16177,3028.84888,25370.593
BLUEBERRY,3,2014,1.627080879,1.638421487,1.68626023,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1413.518062,1383.356292,30.16177,3028.84888,25370.593
BLUEBERRY,3,2015,1.995672853,1.638421487,1.502839537,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1413.51795,1383.356181,30.161769,3028.84888,25370.593
BLUEBERRY,3,2016,1.8362392,1.638421487,1.486772621,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2098.799117,2061.247846,37.551271,3028.84888,25370.593
BLUEBERRY,3,2017,1.800811429,1.638421487,1.318874489,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2098.799121,2061.24785,37.551271,3028.84888,25370.593
BLUEBERRY,3,2018,1.729900552,1.638421487,1.555677968,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2103.65833,2066.10706,37.55127,3028.84888,25370.593
BLUEBERRY,31,2008,3.539717403,2.831773923,0.088930095,4254.082,12661.36348,5426.298636,4131.7,6.140473171,261.464783,261.464783,0,3028.84888,25370.593
BLUEBERRY,31,2009,3.516286909,2.831773923,0.045655321,4254.082,12661.36348,5426.298636,4131.7,6.140473171,695.083424,695.083424,0,3028.84888,25370.593
BLUEBERRY,31,2010,3.474277739,2.831773923,0.300069013,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1759.924542,1759.924542,0,3028.84888,25370.593
BLUEBERRY,31,2011,3.48174503,2.831773923,0.090376343,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1759.924542,1759.924542,0,3028.84888,25370.593
BLUEBERRY,31,2012,3.463787483,2.831773923,0.320757551,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1527.238975,1527.238975,0,3028.84888,25370.593
BLUEBERRY,31,2013,3.535048941,2.831773923,0.008517052,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2444.415314,2444.415314,0,3028.84888,25370.593
BLUEBERRY,31,2014,3.527188007,2.831773923,0.13890069,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2447.08072,2447.08072,0,3028.84888,25370.593
BLUEBERRY,31,2015,3.520195188,2.831773923,0.202145761,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2444.429575,2444.429575,0,3028.84888,25370.593
BLUEBERRY,31,2016,3.523441204,2.831773923,0.201699817,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2307.605961,2307.605961,0,3028.84888,25370.593
BLUEBERRY,31,2017,3.496508407,2.831773923,0.250490607,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2307.605968,2307.605968,0,3028.84888,25370.593
BLUEBERRY,31,2018,3.522559577,2.831773923,0.096546613,4254.082,12661.36348,5426.298636,4131.7,6.140473171,2307.605963,2307.605963,0,3028.84888,25370.593
BLUEBERRY,32,2008,3.346458251,2.694825112,0.239152568,4254.082,12661.36348,5426.298636,4131.7,6.140473171,49.833682,49.833682,0,3028.84888,25370.593
BLUEBERRY,32,2009,3.323221824,2.694825112,0.281480631,4254.082,12661.36348,5426.298636,4131.7,6.140473171,121.264623,121.264623,0,3028.84888,25370.593
BLUEBERRY,32,2010,3.1795279,2.694825112,0.41735781,4254.082,12661.36348,5426.298636,4131.7,6.140473171,121.264623,121.264623,0,3028.84888,25370.593
BLUEBERRY,32,2011,3.200972703,2.694825112,0.282262098,4254.082,12661.36348,5426.298636,4131.7,6.140473171,121.084786,121.084786,0,3028.84888,25370.593
BLUEBERRY,32,2012,3.119389929,2.694825112,0.630001788,4254.082,12661.36348,5426.298636,4131.7,6.140473171,121.048461,121.048461,0,3028.84888,25370.593
