,i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
0,APPLE,35,2017.0,3.8506909083333336,3.1364077579999994,0.3172170896666667,5007.715533,17965.50499,7699.50214,2102.721739,15.18,18.738809,18.738809,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1188.8329713949981,0.9627550611839947,1,3.8506909083333336,1,1,-4.88235294117647,4.57044183619928,1184.2625295588,0.08420322278106869,0.5670419322415492,0.24412839147057872,0.10462645350680333,12.792928761013226,0.48513804110544545,1.439305117717467
1,CHERRY,35,2017.0,3.848812121,3.112461118,0.317033538,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5.9044929999999995,5.9044929999999995,0.0,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8375.338129581549,0.6707971184387541,1,3.848812121,1,1,-4.88235294117647,4.57044183619928,8370.76768774535,0.1651021191527279,0.62110029959207,0.1496583068607292,0.06413927439447306,6.017856346337923,1.5396595594082492,0.8095135361501274
2,CORN,35,2017.0,2.3792307686666665,1.9093110199999999,0.31676806966666665,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,236.04828166666667,86.125141,149.92314066666668,154.906,1262.59,15.0,0.17,0.45,180.37,119.2175384700002,0.9055769977031339,1,2.3792307686666665,1,1,-4.88235294117647,4.57044183619928,114.647096633801,0.13748138190190456,0.6669655789596006,0.1368871273969464,0.05866591174154844,5.62140851080952,0.025802247710946823,2127.198843499037
3,GRAIN,35,2017.0,1.9356650706666667,1.606421737,0.3173507483333333,132.625,165.6221,70.9809,250.25891880000003,1.796407186,242557.01476666666,1069.5868933333334,241487.42786666667,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,51.303944032910465,0.8858814077728235,1,1.9356650706666667,1,1,-4.88235294117647,4.57044183619928,46.7335021967112,0.15986310990453628,0.6344917612571493,0.14395159018682013,0.06169353865149434,1.4818918383983657,0.0024603694788809436,5379.842123070169
4,GRAPE,35,2017.0,2.011315571666666,1.642306037,0.3168955486666667,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,12.952384666666667,11.258602666666667,1.693782,81.80524,3543.98,15.0,0.17,0.11,979.0,51.635506424999676,0.9854300796209348,1,2.011315571666666,1,1,-4.88235294117647,4.57044183619928,47.0650645888004,0.30261263378214387,0.20654436134698229,0.3435901034096118,0.14725290146126221,3.4585125602973577,0.8074633558056487,0.1870200789644417
5,HAY,35,2017.0,4.070768400666666,3.297961995,0.3172191273333333,576.123,414.4266,177.6114,212.19999999999996,6.0,10299.617824,1625.5846759999997,8674.033147333334,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,43.97747398999976,0.9654590999136037,1,4.070768400666666,1,1,-4.88235294117647,4.57044183619928,39.4070321538004,0.010496287593120854,0.9794824313811265,0.007014896718026715,0.0030063843077257346,2.734096503870051,0.0012062025083493654,72357.57915711968
6,PASTURE,35,2017.0,2.6100309023333335,2.140172326,0.31719554099999997,235.939,257.6728,110.4312,225.17,2.5,17337.428146000002,338.7832486666667,16998.644894666668,-41.118,562.925,15.0,0.17,0.51,270.1412546847,32.1596731767501,0.9523809523809522,1,2.6100309023333335,1,1,-4.88235294117647,4.57044183619928,27.5892313405508,0.05502704795691585,0.8694198871169533,0.05288714544829164,0.022665919477839275,1.6678871373756567,0.005787725105779158,6519.720250772429
7,PEAR,35,2017.0,4.057800937666666,3.279950773,0.317022962,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,1.11468,1.11468,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,4.570441836199582,0.9994005750951843,1,4.057800937666666,1,1,-4.88235294117647,4.57044183619928,0.0,0.041078983295829985,0.8824648125541709,0.0535193429018917,0.022936861248107607,17.30949632001006,8.155622322916974,0.03652629322053472
8,VEGETABLE,35,2017.0,3.001569677333334,2.426424958,0.3170282913333333,789.426,1844.7848999999999,790.6221,106.32,32.0,31.335065333333333,31.335065333333333,0.0,-22.593,3402.24,15.0,0.17,0.3,113.85466788806252,173.49282725800018,0.9523809523809522,1,3.001569677333334,1,1,-4.88235294117647,4.57044183619928,168.922385421801,0.0727437717631624,0.7281642176912023,0.13936440738194464,0.05972760316369057,24.569208290368564,0.1063770985595307,322.9187513355836
0,APPLE,36,2017.0,4.149276971333333,3.356636156,0.09308769566666665,5007.715533,17965.50499,7699.50214,2102.721739,15.18,29677.16876666667,29648.164966666664,29.003800333333334,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1184.354180449997,0.9628953771903049,1,4.149276971333333,1,1,-4.88235294117647,32.34930507425,1152.00487537575,0.06409704680060732,0.6702323068279119,0.185969452449685,0.07970119392179567,12.099435809709684,0.0003066263662904591,2275.593513520356
1,BEAN,36,2017.0,1.8373581329999997,1.469886507,0.09284738033333333,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,18586.585306666664,18348.860879999997,237.72443033333334,0.58632,1032.23032,15.0,0.17,0.17,1011.0587187225,52.96021859975008,0.9523809523809522,1,1.8373581329999997,1,1,-4.88235294117647,32.34930507425,20.6109135255001,0.2925994350372331,0.33125466668832093,0.263302128792112,0.11284376948233374,1.018203992280485,0.00032058409400161477,4127.324490049143
2,BLUEBERRY,36,2017.0,3.394524881666667,2.729925238,0.092903059,4254.082,12661.36348,5426.298636,4131.7,6.140473171,337.0462416666666,337.0462416666666,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2977.9310113956985,0.8826227273709036,1,3.394524881666667,1,1,-4.88235294117647,32.34930507425,2945.58170632145,0.1600169497825678,0.43977186199925017,0.280147831726176,0.12006335649200607,5.455578701117816,0.02697229034792162,30.214103953240663
3,CHERRY,36,2017.0,4.1528322436666665,3.3348335920000003,0.09292457433333334,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,7987.347640333333,7983.430646333334,3.9169940000000003,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8370.77782774155,0.670976366665308,1,4.1528322436666665,1,1,-4.88235294117647,32.34930507425,8338.4285226673,0.12222945498727766,0.7194252688886158,0.11084169327360789,0.04750358285049835,5.658923965001754,0.001138722122560732,1094.0872662964723
4,CORN,36,2017.0,2.438995399,1.951196319,0.09284738033333333,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,46213.59674,46064.48622,149.11051733333332,154.906,1262.59,15.0,0.17,0.45,180.37,118.32106901500015,0.9062870219033888,1,2.438995399,1,1,-4.88235294117647,32.34930507425,85.9717639407501,0.12424778778892472,0.6987092268189012,0.1239300897745218,0.0531128956176522,5.5080751021111345,4.824155015230347e-05,1135729.7328694668
5,GRAIN,36,2017.0,2.3030589046666665,1.8634490670000001,0.09294815900000002,132.625,165.6221,70.9809,250.25891880000003,1.796407186,175176.5917,53033.02771,122143.56396666665,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,45.793036522910484,0.8981396662515859,1,2.3030589046666665,1,1,-4.88235294117647,32.34930507425,13.4437314486605,0.07299969749657345,0.8301942409449364,0.0677642430909429,0.02904181846754696,1.2699785540847182,4.962151061332306e-05,258754.88581979662
6,GRAPE,36,2017.0,2.115083513666667,1.708279775,0.09294201466666667,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,11718.724153333334,11683.526926666667,35.19722966666667,81.80524,3543.98,15.0,0.17,0.11,979.0,50.078987294999784,0.985869280499608,1,2.115083513666667,1,1,-4.88235294117647,32.34930507425,17.7296822207495,0.282283173124932,0.25931614086144666,0.32088048020953497,0.13752020580408642,3.410411374040912,0.0007780963015679671,193.85320685623935
7,HAY,36,2017.0,4.425671437666668,3.5619447779999995,0.09299878166666666,576.123,414.4266,177.6114,212.19999999999996,6.0,89707.62397333334,89079.25843,628.3655413333333,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,38.65392843499975,0.9696403326775057,1,4.425671437666668,1,1,-4.88235294117647,32.34930507425,6.30462336074967,0.006415707413942565,0.9874058847599781,0.004324885478255432,0.001853522347823757,2.4762371371274923,2.201168204904072e-05,3931031.4842744116
8,PASTURE,36,2017.0,2.8628734323333336,2.321727837,0.09297189900000001,235.939,257.6728,110.4312,225.17,2.5,8752.654556,6817.098794333334,1935.555763,-41.118,562.925,15.0,0.17,0.51,271.7341626237,32.34930507425005,0.9523809523809524,1,2.8628734323333336,1,1,-4.88235294117647,32.34930507425,0.0,0.033816286300150156,0.919786200216042,0.03247825943866551,0.013919254045142361,1.5111850096933424,0.00028762738708662674,131284.5736575548
9,PEAR,36,2017.0,4.356725727333333,3.498306071,0.09292658533333333,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,146.34946766666667,146.34946766666667,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,294.0687227632827,254.31656342889983,0.9682335023301359,1,4.356725727333333,1,1,-4.88235294117647,32.34930507425,221.967258354649,0.03075300585825805,0.916950105555091,0.03660782200852979,0.015689066578121025,16.122029740881285,0.06211781454248286,5.248694620945968
10,POTATO,36,2017.0,2.79070723,2.232565784,0.09284738033333333,1082.164,3084.3638000000005,1321.8702,176.76,30.5,49403.61498666666,49385.592013333335,18.022972666666664,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.3859520941804,276.5129304225002,0.9523809523809522,1,2.79070723,1,1,-4.88235294117647,32.34930507425,244.163625348252,0.11280357826411701,0.5213707050112666,0.25607800170723144,0.10974771501738487,26.266432612399797,0.00010657274075637022,66025.18633559172
11,VEGETABLE,36,2017.0,3.2937553236666663,2.640923456,0.09287635,789.426,1844.7848999999999,790.6221,106.32,32.0,13748.13117,13723.175510000001,24.955657333333335,-22.593,3402.24,15.0,0.17,0.3,113.99847801086719,173.71196649275012,0.9523809523809522,1,3.2937553236666663,1,1,-4.88235294117647,32.34930507425,141.3626614185,0.047572976799574326,0.8222544410469222,0.09112080750745243,0.03905177464605104,22.527202453151993,0.00024289810553718795,141454.28319896126
0,APPLE,37-KID,2017.0,4.637602749,3.738681913,0.05797667566666667,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3032.556079666667,3032.556079666667,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1177.029293784999,0.9631248585070553,1,4.637602749,1,1,-4.88235294117647,31.3330700199997,1145.696223765,0.03953567056008895,0.7964020608690872,0.11484358799318425,0.049218680577639604,10.96198756750437,0.002997771138302691,232.48324469942085
1,BEAN,37-KID,2017.0,2.060115775,1.64809262,0.082539004,421.592,427.0364,183.0156,938.3912,1.1,175.302675,175.302675,0.0,0.58632,1032.23032,15.0,0.17,0.17,1014.2482031420454,53.1272868312501,0.9523809523809523,1,2.060115775,1,1,-4.88235294117647,31.3330700199997,21.7942168112505,0.22204149728315442,0.492617537522958,0.19973867563572134,0.0856022895581663,0.9628047956071645,0.03355540890164095,39.44581359931731
2,BLUEBERRY,37-KID,2017.0,3.766421760666667,3.0224047410000003,0.057846974999999995,4254.082,12661.36348,5426.298636,4131.7,6.140473171,116.58506466666667,114.33674666666667,2.248318,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2972.3525582106995,0.8828426060779115,1,3.766421760666667,1,1,-4.88235294117647,31.3330700199997,2941.0194881907,0.1166491967004909,0.5913795359995082,0.20437988709063032,0.08759138020937074,5.1143566154913085,0.07950995070213435,10.241673727660192
3,CHERRY,37-KID,2017.0,4.621994080333334,3.7122674329999996,0.05784675166666666,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,2820.9965543333333,2816.2140266666665,4.782527666666667,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8363.740400191547,0.6712529813395332,1,4.621994080333334,1,1,-4.88235294117647,31.3330700199997,8332.40733017155,0.0749035320298428,0.8279989655504194,0.06796825168568149,0.029129250734056387,5.119538907035484,0.0032280604403030024,385.70168699138844
4,CORN,37-KID,2017.0,2.736729857,2.189383886,0.057781572333333336,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,2332.8976136666665,2332.8976136666665,0.0,154.906,1262.59,15.0,0.17,0.45,180.37,113.85505214500017,0.9098242088524381,1,2.736729857,1,1,-4.88235294117647,31.3330700199997,82.5219821250004,0.07348146671085701,0.8208802844508161,0.07394677418682885,0.03169147465149807,4.955273020767632,0.0009525588303592571,57010.01105341264
5,GRAIN,37-KID,2017.0,2.5493840999999997,2.048780022,0.05785238433333334,132.625,165.6221,70.9809,250.25891880000003,1.796407186,14434.95834,2022.2028323333336,12412.755506666666,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,42.09815859291049,0.906358415818917,1,2.5493840999999997,1,1,-4.88235294117647,31.3330700199997,10.7650885729108,0.042613927969247685,0.8996800227553987,0.0403942344927475,0.017311814782606072,1.1422925497646927,0.0013013427265018485,9662.256616001458
6,GRAPE,37-KID,2017.0,2.361604701,1.9079949,0.05785462933333333,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,5376.097728,5358.890076,17.207652,81.80524,3543.98,15.0,0.17,0.11,979.0,46.38116948500025,0.9869126887045073,1,2.361604701,1,1,-4.88235294117647,31.3330700199997,15.048099465,0.2277726650183774,0.40132182533300487,0.25963385675403244,0.11127165289458535,3.2656308234115086,0.0016964164149630694,88.66913290194313
7,HAY,37-KID,2017.0,4.913728665333334,3.955476091,0.057917896999999996,576.123,414.4266,177.6114,212.19999999999996,6.0,4024.506747333333,3993.0419463333333,31.464801000000005,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,31.333070019999695,0.9753903000157087,1,4.913728665333334,1,1,-4.88235294117647,31.3330700199997,0.0,0.003446146072592467,0.9931951757789474,0.002351074703921929,0.0010076034445379693,2.1856211964876686,0.0004910502669590055,174112.96729511707
8,PASTURE,37-KID,2017.0,3.1941909516666667,2.576220598,0.05788076333333333,235.939,257.6728,110.4312,225.17,2.5,3242.3090426666663,3063.0168266666674,179.29221600000002,-41.118,562.925,15.0,0.17,0.51,273.8214629955,32.59779321374996,0.9523809523809524,1,3.1941909516666667,1,1,-4.88235294117647,31.3330700199997,1.26472319375037,0.018476957016601216,0.9561952593890475,0.017729448516046034,0.007598335078305444,1.3370628480499593,0.000640148071226666,59042.61028064488
9,PEAR,37-KID,2017.0,4.8469940575,3.896073215,0.08261851049999999,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.8199875,65.8199875,0.0,65.43745714,7624.711286,15.0,0.17,0.11,299.0938082856372,381.59893699312533,0.9523809523809523,1,4.8469940575,1,1,-4.88235294117647,31.3330700199997,350.265866973126,0.01782268938008916,0.953146140538327,0.020321819055928517,0.008709351025655176,14.340780037784597,0.13811775778458013,2.4644211770251148
10,POTATO,37-KID,2017.0,3.1200457259999994,2.49603658,0.057781572333333336,1082.164,3084.3638000000005,1321.8702,176.76,30.5,3044.3515170000005,3044.3515170000005,0.0,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.5560203339181,276.75993429450045,0.9523809523809522,1,3.1200457259999994,1,1,-4.88235294117647,31.3330700199997,245.426864274502,0.07604957802396516,0.6773639663854837,0.17261051891338575,0.07397593667716532,24.232261520025975,0.0017288272610264542,4070.8313894401786
11,VEGETABLE,37-KID,2017.0,3.6643758940000004,2.936462033,0.05782050633333333,789.426,1844.7848999999999,790.6221,106.32,32.0,313.6069703333333,310.8831456666666,2.723824666666667,-22.593,3402.24,15.0,0.17,0.3,114.18089282282813,173.9899319205001,0.9523809523809524,1,3.6643758940000004,1,1,-4.88235294117647,31.3330700199997,142.656861900501,0.027709097749709522,0.896493162402145,0.05305841789370181,0.02273932195444364,20.17181427491993,0.010722142321949422,3205.412921596083
0,APPLE,37-RID,2017.0,4.161434066666667,3.363177186,0.07552822633333334,5007.715533,17965.50499,7699.50214,2102.721739,15.18,25633.296903333336,25590.312406666664,42.984499,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1184.1718240199978,0.962901090233467,1,4.161434066666667,1,1,-4.88235294117647,32.36300819625,1151.80881582375,0.0633581501327742,0.6740260622822501,0.1838310512992505,0.07878473628572512,12.070808654632572,0.00035524806991183,1964.0822297440902
1,BEAN,37-RID,2017.0,1.861392224,1.489113779,0.112995388,421.592,427.0364,183.0156,938.3912,1.1,119.77721,119.77721,0.0,0.58632,1032.23032,15.0,0.17,0.17,1011.4028432072727,52.97824416799995,0.9523809523809524,1,1.861392224,1,1,-4.88235294117647,32.36300819625,20.61523597175,0.2851044344384289,0.3483986505622796,0.25654784049950397,0.1099490744997874,1.0128694548262436,0.0491107861101162,26.94326330926046
2,BLUEBERRY,37-RID,2017.0,3.420858632,2.74255701,0.07538829566666667,4254.082,12661.36348,5426.298636,4131.7,6.140473171,1110.6699446666669,1110.6699446666669,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2977.536005140699,0.8826382968238916,1,3.420858632,1,1,-4.88235294117647,32.36300819625,2945.17299694445,0.15680261137833149,0.45100401619774233,0.27453536067072887,0.11765801175319739,5.433012117553427,0.008185068061454968,99.55922990518025
3,CANEBERRY,37-RID,2017.0,4.053751690666666,3.265954661,0.075459875,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,107.17115766666667,107.17115766666667,0.0,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4627.19138984504,0.5766793169530255,1,4.053751690666666,1,1,-4.88235294117647,32.36300819625,4594.82838164879,0.10075167646977698,0.8385516518620519,0.042487670169204995,0.018209001498966027,3.1584039201409397,0.08482607903876946,9.01120618638433
4,CHERRY,37-RID,2017.0,4.169861250333334,3.349099697,0.07539712866666666,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,5408.234356333333,5399.042259999999,9.192096333333334,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8370.522392641547,0.6709864068534976,1,4.169861250333334,1,1,-4.88235294117647,32.36300819625,8338.1593844453,0.1201214904245593,0.7242604547673702,0.10893263835261117,0.04668541645545905,5.63882310695158,0.001683800321079371,739.8933084254553
5,CORN,37-RID,2017.0,2.458814621,1.9670516969999998,0.07533025866666666,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,5918.151404,5905.595018333333,12.556385666666666,154.906,1262.59,15.0,0.17,0.45,180.37,118.02378068500025,0.9065224810231348,1,2.458814621,1,1,-4.88235294117647,32.36300819625,85.6607724887502,0.12009223254477275,0.7086854300813692,0.11985563616170085,0.051366701212157494,5.470489954609105,0.0003762909944423134,145518.0887339306
